,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
142,2021-11-30 23:59:59,143,Sticker,NCT 127 ,"10,704,918",49,"댄스/팝,
랩/힙합 ",2021.09.17
143,2021-11-30 23:59:59,144,가까운 듯 먼 그대여,카더가든 ,"10,531,448",40,발라드 ,2021.08.26
144,2021-11-30 23:59:59,145,Paris In The Rain,Lauv ,"10,496,444",15,팝 ,2018.05.31
145,2021-11-30 23:59:59,146,라라라,SG 워너비 ,"10,460,810",29,"댄스/팝,
발라드 ",2008.04.24
146,2021-11-30 23:59:59,147,오로지 그대,다비치 ,"10,436,564",new,"발라드,
OST ",2021.11.19
147,2021-11-30 23:59:59,148,빨간 립스틱 (Feat. 윤미래),이하이 ,"10,408,587",75,알앤비/소울 ,2021.09.09
148,2021-11-30 23:59:59,149,The Feels,TWICE ,"10,327,875",46,댄스/팝 ,2021.10.01
149,2021-11-30 23:59:59,150,어떻게 지내,오반 (OVAN) ,"10,237,109",28,"인디,
랩/힙합 ",2020.03.05
150,2021-11-30 23:59:59,151,손을 잡아줘요,이하이 ,"10,225,311",new,"발라드,
OST ",2021.11.14
151,2021-11-30 23:59:59,152,마음을 드려요,아이유 (IU) ,"10,113,367",14,"발라드,
OST ",2020.02.15
152,2021-11-30 23:59:59,153,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔 ,"10,069,538",64,"댄스/팝,
OST ",2021.07.30
153,2021-11-30 23:59:59,154,찬란한 계절,폴킴 ,"10,022,543",67,알앤비/소울 ,2021.10.07
154,2021-11-30 23:59:59,155,고백,장범준 ,"10,005,740",41,댄스/팝 ,2021.07.19
155,2021-11-30 23:59:59,156,힘든 건 사랑이 아니다,임창정 ,"9,942,729",15,발라드 ,2020.10.19
156,2021-11-30 23:59:59,157,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10cm ,"9,919,345",23,발라드 ,2021.01.24
157,2021-11-30 23:59:59,158,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,"9,895,894",10,"인디,
발라드 ",2019.08.01
158,2021-11-30 23:59:59,159,널 그리워하고 있어,양다일 ,"9,875,321",new,발라드 ,2021.11.10
159,2021-11-30 23:59:59,160,Bad,Christopher ,"9,868,241",21,알앤비/소울 ,2019.11.08
160,2021-11-30 23:59:59,161,너의 모든 순간,성시경 ,"9,857,231",5,"발라드,
OST ",2014.02.12
161,2021-11-30 23:59:59,162,Dance Monkey,Tones And I ,"9,855,848",31,알앤비/소울 ,2019.08.29
162,2021-11-30 23:59:59,163,그래도 사랑이었잖아,거미 ,"9,786,618",20,발라드 ,2021.10.20
163,2021-11-30 23:59:59,164,산책,백예린 ,"9,732,265",73,발라드 ,2021.09.10
164,2021-11-30 23:59:59,165,고백,신용재 ,"9,710,405",32,발라드 ,2021.10.24
165,2021-11-30 23:59:59,166,How You Like That,BLACKPINK ,"9,704,660",39,댄스/팝 ,2020.06.26
166,2021-11-30 23:59:59,167,잘 가라니,2am ,"9,616,633",new,발라드 ,2021.11.01
167,2021-11-30 23:59:59,168,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic ","9,480,365",9,알앤비/소울 ,2021.11.12
168,2021-11-30 23:59:59,169,Coin,아이유 (IU) ,"9,463,944",45,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
169,2021-11-30 23:59:59,170,사랑했던 우리가 어떻게 친구가 되니,송하예 ,"9,379,725",HOT,발라드 ,2021.10.23
170,2021-11-30 23:59:59,171,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein)) ","9,371,371",60,"댄스/팝,
발라드 ",2021.05.22
171,2021-11-30 23:59:59,172,주저하는 연인들을 위해,잔나비 ,"9,285,290",20,"인디,
락/메탈 ",2019.03.13
172,2021-11-30 23:59:59,173,첫눈처럼 너에게 가겠다,에일리 (Ailee) ,"9,154,316",30,OST ,2017.01.07
173,2021-11-30 23:59:59,174,우리의 이야기,멜로망스(Melomance) ,"9,147,768",13,"인디,
OST ",2021.10.15
174,2021-11-30 23:59:59,175,사계 (Four Seasons),태연 (TAEYEON) ,"9,144,319",22,"댄스/팝,
발라드 ",2019.03.24
175,2021-11-30 23:59:59,176,가르치지마,에일리 (Ailee) ,"9,039,538",new,"댄스/팝,
발라드 ",2021.10.27
176,2021-11-30 23:59:59,177,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL) ,"9,013,146",41,댄스/팝 ,2020.04.27
177,2021-11-30 23:59:59,178,해운대,순순희 ,"8,987,243",60,"인디,
발라드 ",2021.09.22
178,2021-11-30 23:59:59,179,물고기자리,먼데이 키즈 (Monday Kiz) ,"8,985,808",new,발라드 ,2021.11.04
179,2021-11-30 23:59:59,180,"호우주의 (Feat. 개코, 넉살 (Nucksal)) (Prod. 코드 쿤스트)",조광일 ,"8,852,875",new,랩/힙합 ,2021.11.27
180,2021-11-30 23:59:59,181,Kiss Me More (Feat. SZA),Doja Cat ,"8,807,392",46,팝 ,2021.04.09
181,2021-11-30 23:59:59,182,미워지지가 않아 (Unhateable),노을 ,"8,715,614",HOT,발라드 ,2021.10.27
182,2021-11-30 23:59:59,183,소용돌이,세븐틴 ,"8,686,274",19,댄스/팝 ,2021.10.22
183,2021-11-30 23:59:59,184,Y (Please Tell Me Why),프리스타일 (Free Style) ,"8,628,740",new,랩/힙합 ,2004.07.16
184,2021-11-30 23:59:59,185,안녕,폴킴 ,"8,567,975",18,"발라드,
OST ",2019.08.12
185,2021-11-30 23:59:59,186,GLASSY,조유리 ,"8,551,897",37,"댄스/팝,
발라드,
알앤비/소울 ",2021.10.07
186,2021-11-30 23:59:59,187,가을 아침,아이유 (IU) ,"8,442,139",45,"포크/어쿠스틱,
발라드 ",2017.09.22
187,2021-11-30 23:59:59,188,선물,멜로망스(Melomance) ,"8,433,563",3,"인디,
발라드 ",2017.07.10
188,2021-11-30 23:59:59,189,Don`t Start Now,Dua Lipa ,"8,386,138",33,팝 ,2020.03.27
189,2021-11-30 23:59:59,190,Last Christmas,Ariana Grande ,"8,379,815",new,"캐롤,
팝 ",2013.01.01
190,2021-11-30 23:59:59,191,Shape of You,Ed Sheeran ,"8,320,821",22,"락,
팝 ",2017.03.03
191,2021-11-30 23:59:59,192,Better,보아 (BoA) ,"8,238,655",46,댄스/팝 ,2020.12.01
192,2021-11-30 23:59:59,193,On The Ground,로제 (ROSE) ,"8,237,879",53,락/메탈 ,2021.03.12
193,2021-11-30 23:59:59,194,그때가 좋았어,케이시 (Kassy) ,"8,081,833",11,발라드 ,2018.12.31
194,2021-11-30 23:59:59,195,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN) ,"8,047,711",32,발라드 ,2020.08.23
195,2021-11-30 23:59:59,196,별의 조각,윤하 ,"8,046,289",new,발라드 ,2021.11.16
196,2021-11-30 23:59:59,197,Loving You Girl (Feat. Hkeem),Peder Elias ,"7,998,280",32,팝 ,2021.05.14
197,2021-11-30 23:59:59,198,Stuck with U,"Ariana Grande, Justin Bieber ","7,979,874",15,팝 ,2020.05.08
198,2021-11-30 23:59:59,199,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize) ,"7,978,171",41,랩/힙합 ,2017.06.26
199,2021-11-30 23:59:59,200,우리 왜 헤어져야 해,신예영 ,"7,849,424",26,발라드 ,2019.11.20
