,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
97,2020-02-29 23:59:59,98,영화 속에 나오는 주인공처럼,펀치 (Punch) ,"24,461,075",22,"발라드,
OST ",2019.10.31
98,2020-02-29 23:59:59,99,Speechless (Full),Naomi Scott ,"24,359,605",31,"팝,
OST ",2019.05.22
99,2020-02-29 23:59:59,100,Make It Right,방탄소년단 ,"24,218,149",2,"랩/힙합,
알앤비/소울 ",2019.04.12
100,2020-02-29 23:59:59,101,허전해,폴킴 ,"23,708,416",29,알앤비/소울 ,2019.10.07
101,2020-02-29 23:59:59,102,하루에도 열두 번,윤건 ,"23,115,423",HOT,발라드 ,2020.01.15
102,2020-02-29 23:59:59,103,시차,방탄소년단 ,"23,006,389",new,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
103,2020-02-29 23:59:59,104,그때 그 아인,김필 ,"22,928,536",new,"발라드,
OST ",2020.02.15
104,2020-02-29 23:59:59,105,Yummy,Justin Bieber ,"22,212,513",10,알앤비/소울 ,2020.01.03
105,2020-02-29 23:59:59,106,이 노랜 꽤 오래된 거야 (A song from the past),"솔라, 케이시 (Kassy) ","22,189,292",6,발라드 ,2020.01.16
106,2020-02-29 23:59:59,107,Dionysus,방탄소년단 ,"21,969,274",2,"랩/힙합,
알앤비/소울 ",2019.04.12
107,2020-02-29 23:59:59,108,Moon,방탄소년단 ,"21,885,619",new,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
108,2020-02-29 23:59:59,109,Inner Child,방탄소년단 ,"21,232,496",new,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
109,2020-02-29 23:59:59,110,Nerdy Love (Feat. 백예린),pH-1 ,"20,878,660",35,랩/힙합 ,2020.01.09
110,2020-02-29 23:59:59,111,욱 (UGH!),방탄소년단 ,"19,853,612",new,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
111,2020-02-29 23:59:59,112,밤편지,아이유 (IU) ,"19,799,966",16,발라드 ,2017.03.24
112,2020-02-29 23:59:59,113,Louder than bombs,방탄소년단 ,"19,408,960",new,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
113,2020-02-29 23:59:59,114,We are Bulletproof : the Eternal,방탄소년단 ,"18,927,029",new,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
114,2020-02-29 23:59:59,115,Don`t Start Now,Dua Lipa ,"18,715,612",48,팝 ,2020.03.27
115,2020-02-29 23:59:59,116,솔직하게 말해서 나,김나영 ,"18,404,795",28,발라드 ,2019.06.09
116,2020-02-29 23:59:59,117,헤어져줘서 고마워,벤 (Ben) ,"18,335,759",34,발라드 ,2019.07.03
117,2020-02-29 23:59:59,118,신촌에 왔어,가비엔제이 (Gavy NJ) ,"18,255,629",HOT,발라드 ,2020.01.22
118,2020-02-29 23:59:59,119,노래방에서,장범준 ,"18,190,128",20,댄스/팝 ,2019.03.21
119,2020-02-29 23:59:59,120,첫 겨울이니까,"성시경, 아이유 (IU) ","17,961,167",63,발라드 ,2019.12.09
120,2020-02-29 23:59:59,121,Snowman,Sia ,"17,597,127",41,캐롤 ,2017.11.11
121,2020-02-29 23:59:59,122,unlucky,아이유 (IU) ,"17,302,412",45,"댄스/팝,
발라드 ",2019.11.18
122,2020-02-29 23:59:59,123,Respect,방탄소년단 ,"17,232,573",new,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
123,2020-02-29 23:59:59,124,Interlude : Shadow,방탄소년단 ,"17,083,575",new,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
124,2020-02-29 23:59:59,125,Outro : Ego,방탄소년단 ,"16,628,323",new,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
125,2020-02-29 23:59:59,126,날 보러 와요 (Come See Me),AOA ,"16,538,658",47,댄스/팝 ,2019.11.26
126,2020-02-29 23:59:59,127,Believer,Imagine Dragons ,"16,425,360",19,락 ,2017.06.23
127,2020-02-29 23:59:59,128,숨겨진 세상 (Into the Unknown End Credit Ver.) (겨울왕국 2),태연 (TAEYEON) ,"16,232,373",59,"댄스/팝,
OST ",2019.11.15
128,2020-02-29 23:59:59,129,비,폴킴 ,"15,709,134",23,알앤비/소울 ,2016.06.21
129,2020-02-29 23:59:59,130,우연인 듯 운명,10cm ,"15,697,465",8,"댄스/팝,
OST ",2019.12.15
130,2020-02-29 23:59:59,131,막걸리 한잔,영탁 ,"15,286,918",new,성인가요 ,2020.01.30
131,2020-02-29 23:59:59,132,벗,닐로 (Nilo) ,"15,218,193",41,발라드 ,2019.08.26
132,2020-02-29 23:59:59,133,달려,"염따 (YumDDa), 딥플로우, 팔로알토 (Paloalto), The Quiett, 사이먼 도미닉 (Simon Dominic) ","15,193,836",51,랩/힙합 ,2020.01.06
133,2020-02-29 23:59:59,134,FANCY,TWICE ,"14,766,867",30,댄스/팝 ,2019.04.22
134,2020-02-29 23:59:59,135,먹구름,윤하 ,"14,706,526",75,댄스/팝 ,2020.01.06
135,2020-02-29 23:59:59,136,Maniac,Conan Gray ,"14,566,154",HOT,팝 ,2019.10.25
136,2020-02-29 23:59:59,137,사랑의 재개발,유산슬 ,"14,344,722",42,성인가요 ,2019.11.16
137,2020-02-29 23:59:59,138,EX,Kiana Lede ,"14,268,218",4,알앤비/소울 ,2018.07.13
138,2020-02-29 23:59:59,139,Shape of You,Ed Sheeran ,"14,107,563",8,"락,
팝 ",2017.03.03
139,2020-02-29 23:59:59,140,Changes,Lauv ,"14,004,232",7,팝 ,2020.01.02
140,2020-02-29 23:59:59,141,미친 소리,이예준 ,"13,976,870",HOT,"인디,
발라드 ",2020.01.12
141,2020-02-29 23:59:59,142,우는 법을 잊어버렸나요,이해리 ,"13,959,488",HOT,발라드 ,2020.01.29
142,2020-02-29 23:59:59,143,7 rings,Ariana Grande ,"13,609,020",31,팝 ,2019.01.18
143,2020-02-29 23:59:59,144,반만,진민호 ,"13,590,985",new,발라드 ,2019.11.30
144,2020-02-29 23:59:59,145,달라달라,ITZY (있지) ,"13,518,134",33,댄스/팝 ,2019.02.12
145,2020-02-29 23:59:59,146,Youth,Troye Sivan ,"13,494,140",7,팝 ,2016.01.23
146,2020-02-29 23:59:59,147,이별행동,이우 ,"13,338,137",46,발라드 ,2019.10.06
147,2020-02-29 23:59:59,148,Way Back Home,숀 (SHAUN) ,"13,217,024",28,"인디,
일렉트로닉 ",2018.06.27
148,2020-02-29 23:59:59,149,사계 (하루살이),엠씨더맥스 (M.C The Max) ,"13,204,996",35,발라드 ,2019.01.02
149,2020-02-29 23:59:59,150,Circles,Post Malone ,"13,083,330",-,랩/힙합 ,2019.09.06
150,2020-02-29 23:59:59,151,또 사랑에 속다,에이트 (8eight) ,"13,052,227",new,발라드 ,2020.02.07
151,2020-02-29 23:59:59,152,"thank u, next",Ariana Grande ,"12,889,988",12,팝 ,2018.11.03
152,2020-02-29 23:59:59,153,Amanda (Feat. Simon Dominic) (Prod. By UNTITLEDS),염따 (YumDDa) ,"12,784,914",68,랩/힙합 ,2019.12.14
153,2020-02-29 23:59:59,154,Attention,Charlie Puth ,"12,515,235",9,"팝,
알앤비/소울 ",2018.05.11
154,2020-02-29 23:59:59,155,옥탑방,엔플라잉 (N.Flying) ,"12,479,188",25,댄스/팝 ,2019.01.02
155,2020-02-29 23:59:59,156,넘쳐흘러,엠씨더맥스 (M.C The Max) ,"12,300,475",22,발라드 ,2019.01.02
156,2020-02-29 23:59:59,157,ICY,ITZY (있지) ,"12,228,733",38,댄스/팝 ,2019.07.29
157,2020-02-29 23:59:59,158,바램,임영웅 ,"12,219,660",new,성인가요 ,2020.01.17
158,2020-02-29 23:59:59,159,Goodbye,박효신 ,"12,218,361",15,발라드 ,2019.05.06
159,2020-02-29 23:59:59,160,On My Way,"Alan Walker, Sabrina Carpenter, Farruko ","12,164,838",7,2019.03.21,싱글
160,2020-02-29 23:59:59,161,모르시죠,먼데이 키즈 (Monday Kiz) ,"12,163,353",new,"발라드,
OST ",2020.02.03
161,2020-02-29 23:59:59,162,벌써 12시,청하 ,"12,113,304",39,댄스/팝 ,2019.01.02
162,2020-02-29 23:59:59,163,가라고 (Gotta Go),선미 ,"12,050,666",new,"일렉트로닉,
OST ",2020.02.06
163,2020-02-29 23:59:59,164,Stack It Up (Feat. A Boogie Wit da Hoodie),Liam Payne ,"11,906,599",17,팝 ,2019.09.18
164,2020-02-29 23:59:59,165,Lose You To Love Me,Selena Gomez ,"11,868,042",14,팝 ,2019.10.23
165,2020-02-29 23:59:59,166,FRIENDS,"Marshmello, Anne-Marie ","11,799,714",1,"알앤비/소울,
일렉트로닉 ",2018.04.27
166,2020-02-29 23:59:59,167,One Call Away,Charlie Puth ,"11,794,783",2,팝 ,2016.11.11
167,2020-02-29 23:59:59,168,샤넬 (Feat. 박봄),MC몽 ,"11,775,976",75,랩/힙합 ,2019.10.25
168,2020-02-29 23:59:59,169,"나만, 봄",볼빨간사춘기 ,"11,654,931",7,"인디,
포크/어쿠스틱 ",2019.04.02
169,2020-02-29 23:59:59,170,삐삐,아이유 (IU) ,"11,640,654",10,"랩/힙합,
알앤비/소울 ",2018.10.10
170,2020-02-29 23:59:59,171,Santa Tell Me,Ariana Grande ,"11,541,088",81,"캐롤,
팝,
알앤비/소울 ",2014.11.24
171,2020-02-29 23:59:59,172,첫눈처럼 너에게 가겠다,에일리 (Ailee) ,"11,507,193",26,OST ,2017.01.07
172,2020-02-29 23:59:59,173,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO) ,"11,453,535",63,랩/힙합 ,2019.09.30
173,2020-02-29 23:59:59,174,WINTER FLOWER(雪中梅) (Feat.RM),윤하 ,"11,428,720",90,댄스/팝 ,2020.01.06
174,2020-02-29 23:59:59,175,낯선날 (Feat. 펀치) (Weird Day),문별 ,"11,413,495",new,댄스/팝 ,2020.02.04
175,2020-02-29 23:59:59,176,Talk,"Khalid, Disclosure ","11,382,974",24,알앤비/소울 ,2019.04.05
176,2020-02-29 23:59:59,177,돌덩이,하현우 ,"11,358,040",new,"댄스/팝,
OST ",2020.02.07
177,2020-02-29 23:59:59,178,그 사람,아이유 (IU) ,"11,357,083",80,"댄스/팝,
발라드 ",2019.11.18
178,2020-02-29 23:59:59,179,Dance Monkey,Tones And I ,"11,263,756",HOT,알앤비/소울 ,2019.08.29
179,2020-02-29 23:59:59,180,everything i wanted,Billie Eilish ,"11,243,270",61,팝 ,2019.11.13
180,2020-02-29 23:59:59,181,초록빛,폴킴 ,"11,117,600",25,발라드 ,2019.01.17
181,2020-02-29 23:59:59,182,여행,볼빨간사춘기 ,"11,105,864",14,"인디,
댄스/팝 ",2018.05.24
182,2020-02-29 23:59:59,183,Bad,Christopher ,"11,021,540",5,알앤비/소울 ,2019.11.08
183,2020-02-29 23:59:59,184,Snapping,청하 ,"10,996,901",49,댄스/팝 ,2019.06.24
184,2020-02-29 23:59:59,185,우리 어떻게 할까요,첸 (CHEN) ,"10,767,436",93,발라드 ,2019.10.01
185,2020-02-29 23:59:59,186,"All Falls Down (Feat. Noah Cyrus, Digital Farm Animals)",Alan Walker ,"10,751,806",11,일렉트로닉 ,2018.12.14
186,2020-02-29 23:59:59,187,Love Yourself,Justin Bieber ,"10,727,552",-,팝 ,2015.11.13
187,2020-02-29 23:59:59,188,내 맘을 볼 수 있나요,헤이즈 (Heize) ,"10,694,909",60,"발라드,
OST ",2019.07.28
188,2020-02-29 23:59:59,189,지나오다,닐로 (Nilo) ,"10,626,111",23,발라드 ,2017.10.31
189,2020-02-29 23:59:59,190,진또배기,이찬원 ,"10,617,359",new,성인가요 ,2020.01.17
190,2020-02-29 23:59:59,191,Idontwannabeyouanymore,Billie Eilish ,"10,550,106",11,팝 ,2017.12.22
191,2020-02-29 23:59:59,192,오늘 밤에,홍진영 ,"10,545,582",51,성인가요 ,2019.03.08
192,2020-02-29 23:59:59,193,wish you were gay,Billie Eilish ,"10,530,541",90,팝 ,2019.03.04
193,2020-02-29 23:59:59,194,선물,멜로망스(Melomance) ,"10,519,843",23,"인디,
발라드 ",2017.07.10
194,2020-02-29 23:59:59,195,Closer (Feat. Halsey),The Chainsmokers ,"10,515,683",12,팝 ,2016.11.04
195,2020-02-29 23:59:59,196,I Don`t Care,"Ed Sheeran, Justin Bieber ","10,514,630",29,"팝,
일렉트로닉 ",2019.07.12
196,2020-02-29 23:59:59,197,인사,멜로망스(Melomance) ,"10,485,646",54,"인디,
포크/어쿠스틱,
발라드 ",2019.07.09
197,2020-02-29 23:59:59,198,그건 아마 우리의 잘못은 아닐 거야,백예린 ,"10,462,868",28,"랩/힙합,
알앤비/소울 ",2019.03.18
198,2020-02-29 23:59:59,199,바빠서 (Feat. 헤이즈),개코 (GAEKO) ,"10,347,635",new,알앤비/소울 ,2020.02.25
199,2020-02-29 23:59:59,200,Done For Me,펀치 (Punch) ,"10,284,960",71,"발라드,
OST ",2019.08.18
