,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
0,2020-04-30 23:59:59,1,아로하,조정석 ,"147,060,378",HOT,"인디,
OST ",2020.03.27
1,2020-04-30 23:59:59,2,시작,가호 (Gaho) ,"130,678,261",1,"댄스/팝,
OST ",2020.02.01
2,2020-04-30 23:59:59,3,처음처럼,엠씨더맥스 (M.C The Max) ,"129,621,973",36,발라드 ,2020.03.25
3,2020-04-30 23:59:59,4,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준 ,"103,583,648",3,"인디,
OST ",2019.08.23
4,2020-04-30 23:59:59,5,아무노래,지코 (ZICO) ,"98,999,449",3,랩/힙합 ,2020.01.13
5,2020-04-30 23:59:59,6,그때 그 아인,김필 ,"88,487,327",-,"발라드,
OST ",2020.02.15
6,2020-04-30 23:59:59,7,돌덩이,하현우 ,"88,445,179",1,"댄스/팝,
OST ",2020.02.07
7,2020-04-30 23:59:59,8,WANNABE,ITZY (있지) ,"77,575,209",5,댄스/팝 ,2020.03.09
8,2020-04-30 23:59:59,9,METEOR,창모 (CHANGMO) ,"77,438,509",4,랩/힙합 ,2019.11.29
9,2020-04-30 23:59:59,10,덤더럼(Dumhdurum),에이핑크 (Apink) ,"76,965,429",new,댄스/팝 ,2020.04.13
10,2020-04-30 23:59:59,11,ON,방탄소년단 ,"75,021,000",7,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
11,2020-04-30 23:59:59,12,Blueming,아이유 (IU) ,"71,764,647",3,"댄스/팝,
발라드 ",2019.11.18
12,2020-04-30 23:59:59,13,좋은 사람 있으면 소개시켜줘,조이 (JOY) ,"70,137,911",HOT,"댄스/팝,
OST ",2020.03.20
13,2020-04-30 23:59:59,14,마음을 드려요,아이유 (IU) ,"69,317,651",11,"발라드,
OST ",2020.02.15
14,2020-04-30 23:59:59,15,늦은 밤 너의 집 앞 골목길에서,노을 ,"62,793,657",4,발라드 ,2019.11.07
15,2020-04-30 23:59:59,16,Psycho,레드벨벳(Red Velvet) ,"56,978,911",4,댄스/팝 ,2019.12.23
16,2020-04-30 23:59:59,17,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단 ,"55,996,357",1,"랩/힙합,
알앤비/소울 ",2019.04.12
17,2020-04-30 23:59:59,18,이제 나만 믿어요,임영웅 ,"55,936,213",new,성인가요 ,2020.04.03
18,2020-04-30 23:59:59,19,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤) ,"54,165,859",4,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
19,2020-04-30 23:59:59,20,2002,Anne-Marie ,"52,962,817",2,"알앤비/소울,
일렉트로닉 ",2018.04.27
20,2020-04-30 23:59:59,21,FIESTA,IZ*ONE (아이즈원) ,"52,380,286",11,"댄스/팝,
발라드 ",2020.02.17
21,2020-04-30 23:59:59,22,반만,진민호 ,"49,865,991",2,발라드 ,2019.11.30
22,2020-04-30 23:59:59,23,HIP,마마무 (Mamamoo) ,"47,700,519",6,댄스/팝 ,2019.11.14
23,2020-04-30 23:59:59,24,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub) ,"47,264,625",-,"인디,
발라드,
알앤비/소울 ",2019.06.09
24,2020-04-30 23:59:59,25,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴 ,"46,856,480",4,"발라드,
OST ",2018.03.20
25,2020-04-30 23:59:59,26,Love poem,아이유 (IU) ,"46,490,784",3,"댄스/팝,
발라드 ",2019.11.18
26,2020-04-30 23:59:59,27,Dance Monkey,Tones And I ,"46,473,195",94,알앤비/소울 ,2019.08.29
27,2020-04-30 23:59:59,28,어떻게 지내,오반 (OVAN) ,"46,454,255",7,"인디,
랩/힙합 ",2020.03.05
28,2020-04-30 23:59:59,29,Oh my god,(여자)아이들 ,"45,604,221",new,댄스/팝 ,2020.04.06
29,2020-04-30 23:59:59,30,"사랑, 하자",수호 (SUHO) ,"44,968,490",HOT,락/메탈 ,2020.03.30
30,2020-04-30 23:59:59,31,안녕,폴킴 ,"43,099,652",3,"발라드,
OST ",2019.08.12
31,2020-04-30 23:59:59,32,"다시 난, 여기",백예린 ,"42,897,477",18,"발라드,
OST ",2020.01.12
32,2020-04-30 23:59:59,33,Don`t Start Now,Dua Lipa ,"42,479,969",61,팝 ,2020.03.27
33,2020-04-30 23:59:59,34,00:00 (Zero O`Clock),방탄소년단 ,"41,565,183",16,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
34,2020-04-30 23:59:59,35,Black Swan,방탄소년단 ,"40,503,957",16,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
35,2020-04-30 23:59:59,36,Square (2017),백예린 ,"40,267,312",10,"댄스/팝,
알앤비/소울 ",2019.12.10
36,2020-04-30 23:59:59,37,bad guy,Billie Eilish ,"40,130,683",4,팝 ,2019.03.29
37,2020-04-30 23:59:59,38,시든 꽃에 물을 주듯,HYNN(박혜원) ,"39,577,375",6,발라드 ,2019.03.31
38,2020-04-30 23:59:59,39,To Die For,Sam Smith ,"39,081,818",34,"팝,
알앤비/소울 ",2020.02.14
39,2020-04-30 23:59:59,40,우리 만남이,폴킴 ,"38,883,886",new,알앤비/소울 ,2020.04.22
40,2020-04-30 23:59:59,41,뜸,위너(WINNER) ,"38,615,320",91,발라드 ,2020.04.09
41,2020-04-30 23:59:59,42,Paris In The Rain,Lauv ,"38,510,981",4,팝 ,2018.05.31
42,2020-04-30 23:59:59,43,우리 왜 헤어져야 해,신예영 ,"38,423,914",7,발라드 ,2019.11.20
43,2020-04-30 23:59:59,44,사랑이란 멜로는 없어,전상근 ,"37,817,549",14,발라드 ,2019.09.08
44,2020-04-30 23:59:59,45,너를 사랑하고 있어,백현 (BAEKHYUN) ,"37,808,422",14,"발라드,
OST ",2020.01.07
45,2020-04-30 23:59:59,46,Maniac,Conan Gray ,"37,559,612",13,팝 ,2019.10.25
46,2020-04-30 23:59:59,47,Birthday,Anne-Marie ,"37,281,200",2,팝 ,2020.02.07
47,2020-04-30 23:59:59,48,너를 만나,폴킴 ,"36,685,684",3,발라드 ,2018.10.29
48,2020-04-30 23:59:59,49,조금 취했어 (Prod. 2soo),임재현 ,"36,552,426",15,"인디,
발라드 ",2019.09.24
49,2020-04-30 23:59:59,50,친구,방탄소년단 ,"35,668,172",23,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
50,2020-04-30 23:59:59,51,주저하는 연인들을 위해,잔나비 ,"35,655,458",10,"인디,
락/메탈 ",2019.03.13
51,2020-04-30 23:59:59,52,찐이야,영탁 ,"34,726,431",36,성인가요 ,2020.03.13
52,2020-04-30 23:59:59,53,다시 만날까 봐,V.O.S ,"34,100,656",11,발라드 ,2019.09.01
53,2020-04-30 23:59:59,54,벚꽃 엔딩,버스커 버스커 (Busker Busker) ,"33,928,486",71,포크/어쿠스틱 ,2012.03.29
54,2020-04-30 23:59:59,55,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz) ,"32,947,663",3,발라드 ,2019.05.27
55,2020-04-30 23:59:59,56,포장마차,황인욱 ,"32,804,997",10,발라드 ,2019.06.20
56,2020-04-30 23:59:59,57,Painkiller,Ruel ,"32,132,930",3,팝 ,2019.04.30
57,2020-04-30 23:59:59,58,사랑에 연습이 있었다면 (Prod. 2soo),임재현 ,"31,907,608",5,발라드 ,2018.09.25
58,2020-04-30 23:59:59,59,화려하지 않은 고백,규현 (KYUHYUN) ,"31,853,055",new,"발라드,
OST ",2020.04.03
59,2020-04-30 23:59:59,60,문득,노을 ,"31,343,355",5,발라드 ,2020.03.12
60,2020-04-30 23:59:59,61,Filter,방탄소년단 ,"31,213,532",24,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
61,2020-04-30 23:59:59,62,그대 고운 내사랑,어반 자카파 (Urban Zakapa) ,"30,756,933",new,"댄스/팝,
OST ",2020.04.10
62,2020-04-30 23:59:59,63,Lonely Night,권진아 ,"30,529,641",HOT,"발라드,
OST ",2020.03.13
63,2020-04-30 23:59:59,64,"아마두 (Feat. 우원재, 김효은, 넉살, Huckleberry P)","염따 (YumDDa), 딥플로우, 팔로알토 (Paloalto), The Quiett, 사이먼 도미닉 (Simon Dominic) ","30,447,105",29,랩/힙합 ,2019.12.03
64,2020-04-30 23:59:59,65,둘만의 세상으로 가,크러쉬 (CRUSH) ,"30,019,821",40,"발라드,
OST ",2020.02.09
65,2020-04-30 23:59:59,66,나의 오랜 연인에게,다비치 ,"29,920,357",23,발라드 ,2019.12.03
66,2020-04-30 23:59:59,67,Memories,Maroon 5 ,"29,910,034",11,팝 ,2019.09.20
67,2020-04-30 23:59:59,68,어느 60대 노부부이야기,임영웅 ,"29,904,024",11,성인가요 ,2020.02.21
68,2020-04-30 23:59:59,69,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (Maktub) ,"29,380,203",25,"인디,
알앤비/소울 ",2019.12.30
69,2020-04-30 23:59:59,70,Senorita,"Shawn Mendes, Camila Cabello ","29,260,732",14,팝 ,2019.06.21
70,2020-04-30 23:59:59,71,봄날,방탄소년단 ,"28,940,123",2,"댄스/팝,
랩/힙합 ",2017.02.13
71,2020-04-30 23:59:59,72,Moon,방탄소년단 ,"28,895,855",25,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
72,2020-04-30 23:59:59,73,빌었어,창모 (CHANGMO) ,"28,729,068",32,랩/힙합 ,2019.11.29
73,2020-04-30 23:59:59,74,어떤 날엔,김재환 ,"28,238,952",34,"발라드,
OST ",2020.01.19
74,2020-04-30 23:59:59,75,"아무렇지 않게, 안녕",HYNN(박혜원) ,"28,048,337",new,발라드 ,2020.03.31
75,2020-04-30 23:59:59,76,Remember,위너(WINNER) ,"27,933,221",new,발라드 ,2020.04.09
76,2020-04-30 23:59:59,77,버릇처럼 셋을 센다,KCM ,"27,922,340",7,발라드 ,2020.01.24
77,2020-04-30 23:59:59,78,시차,방탄소년단 ,"27,494,583",27,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
78,2020-04-30 23:59:59,79,Sweet Night,V ,"26,802,444",31,"댄스/팝,
OST ",2020.03.13
79,2020-04-30 23:59:59,80,사계 (Four Seasons),태연 (TAEYEON) ,"26,421,653",14,"댄스/팝,
발라드 ",2019.03.24
80,2020-04-30 23:59:59,81,막걸리 한잔,영탁 ,"26,244,108",12,성인가요 ,2020.01.30
81,2020-04-30 23:59:59,82,comethru,Jeremy Zucker ,"26,202,885",15,팝 ,2018.09.28
82,2020-04-30 23:59:59,83,Inner Child,방탄소년단 ,"25,773,559",23,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
83,2020-04-30 23:59:59,84,"안녕, 오늘의 그대에게",임한별 ,"25,599,384",HOT,발라드 ,2020.03.26
84,2020-04-30 23:59:59,85,We are Bulletproof : the Eternal,방탄소년단 ,"25,397,751",22,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
85,2020-04-30 23:59:59,86,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL) ,"25,241,024",new,댄스/팝 ,2020.04.27
86,2020-04-30 23:59:59,87,노래방에서,장범준 ,"25,231,415",21,댄스/팝 ,2019.03.21
87,2020-04-30 23:59:59,88,바램,임영웅 ,"24,895,435",27,성인가요 ,2020.01.17
88,2020-04-30 23:59:59,89,봄 사랑 벚꽃 말고,"HIGH4, 아이유 (IU) ","24,432,509",80,"댄스/팝,
발라드 ",2014.04.08
89,2020-04-30 23:59:59,90,봄 같던 그녀가 춥대 (Feat. 페노메코),"MC몽, 김재환 ","24,211,246",new,랩/힙합 ,2020.04.10
90,2020-04-30 23:59:59,91,니 소식,송하예 ,"24,081,829",29,발라드 ,2019.05.11
91,2020-04-30 23:59:59,92,ROXANNE,Arizona Zervas ,"23,839,506",17,랩/힙합 ,2019.10.10
92,2020-04-30 23:59:59,93,Louder than bombs,방탄소년단 ,"23,347,873",25,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
93,2020-04-30 23:59:59,94,기억해줘요 내 모든 날과 그때를,거미 ,"23,142,575",29,"발라드,
OST ",2019.08.04
94,2020-04-30 23:59:59,95,욱 (UGH!),방탄소년단 ,"22,878,428",25,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
95,2020-04-30 23:59:59,96,있어줘요,장덕철 ,"22,354,555",32,발라드 ,2019.10.09
96,2020-04-30 23:59:59,97,영웅 (英雄; Kick It),NCT 127 ,"22,272,016",61,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.03.06
97,2020-04-30 23:59:59,98,"나만, 봄",볼빨간사춘기 ,"22,103,143",29,"인디,
포크/어쿠스틱 ",2019.04.02
98,2020-04-30 23:59:59,99,Obsession,EXO ,"21,733,848",20,댄스/팝 ,2019.11.27
99,2020-04-30 23:59:59,100,미친 소리,이예준 ,"21,595,896",26,"인디,
발라드 ",2020.01.12
100,2020-04-30 23:59:59,101,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영 ,"21,140,928",44,발라드 ,2019.12.22
101,2020-04-30 23:59:59,102,Interlude : Shadow,방탄소년단 ,"21,053,287",20,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
102,2020-04-30 23:59:59,103,그대라는 시,태연 (TAEYEON) ,"20,678,645",20,"발라드,
OST ",2019.07.21
103,2020-04-30 23:59:59,104,새 사랑,송하예 ,"20,431,983",33,발라드 ,2019.10.12
104,2020-04-30 23:59:59,105,Outro : Ego,방탄소년단 ,"20,252,119",16,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
105,2020-04-30 23:59:59,106,밤편지,아이유 (IU) ,"19,787,504",12,발라드 ,2017.03.24
106,2020-04-30 23:59:59,107,Respect,방탄소년단 ,"19,773,216",17,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
107,2020-04-30 23:59:59,108,너에게 못했던 내 마지막 말은,다비치 ,"19,530,371",6,발라드 ,2019.05.17
108,2020-04-30 23:59:59,109,너에게 가는 이 길 위에서 (너.이.길),백현 (BAEKHYUN) ,"19,300,753",5,"발라드,
OST ",2020.02.29
109,2020-04-30 23:59:59,110,보라빛 엽서,임영웅 ,"19,253,937",7,성인가요 ,2020.03.06
110,2020-04-30 23:59:59,111,워커홀릭,볼빨간사춘기 ,"19,098,103",20,"인디,
댄스/팝 ",2019.09.10
111,2020-04-30 23:59:59,112,Into the Unknown,"Idina Menzel, AURORA ","18,588,287",40,"팝,
OST ",2019.11.15
112,2020-04-30 23:59:59,113,Go away go away,"찬열 (CHANYEOL), 펀치 (Punch) ","17,991,812",1,"댄스/팝,
OST ",2020.01.20
113,2020-04-30 23:59:59,114,12:45 (Stripped),Etham ,"17,952,802",HOT,팝 ,2018.10.26
114,2020-04-30 23:59:59,115,BAND,"창모, Hash Swan, ASH ISLAND, 김효은 ","17,908,972",34,랩/힙합 ,2019.06.08
115,2020-04-30 23:59:59,116,술이 문제야,"장혜진, 윤민수 ","17,762,532",13,발라드 ,2019.06.18
