,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
0,2019-07-31 23:59:59,1,술이 문제야,"장혜진, 윤민수 ","189,102,504",8,발라드 ,2019.06.18
1,2019-07-31 23:59:59,2,헤어져줘서 고마워,벤 (Ben) ,"188,887,627",new,발라드 ,2019.07.03
2,2019-07-31 23:59:59,3,니 소식,송하예 ,"159,146,579",12,발라드 ,2019.05.11
3,2019-07-31 23:59:59,4,Speechless (Full),Naomi Scott ,"139,960,814",6,"팝,
OST ",2019.05.22
4,2019-07-31 23:59:59,5,사랑에 연습이 있었다면 (Prod. 2soo),임재현 ,"136,861,059",3,발라드 ,2018.09.25
5,2019-07-31 23:59:59,6,2002,Anne-Marie ,"136,134,695",5,"알앤비/소울,
일렉트로닉 ",2018.04.27
6,2019-07-31 23:59:59,7,Snapping,청하 ,"133,933,268",42,댄스/팝 ,2019.06.24
7,2019-07-31 23:59:59,8,솔직하게 말해서 나,김나영 ,"126,626,443",4,발라드 ,2019.06.09
8,2019-07-31 23:59:59,9,bad guy,Billie Eilish ,"118,349,181",4,팝 ,2019.03.29
9,2019-07-31 23:59:59,10,포장마차,황인욱 ,"117,780,904",95,발라드 ,2019.06.20
10,2019-07-31 23:59:59,11,인사,멜로망스(Melomance) ,"117,358,013",new,"인디,
포크/어쿠스틱,
발라드 ",2019.07.09
11,2019-07-31 23:59:59,12,We don`t talk together (Feat. 기리보이) (Prod. SUGA),헤이즈 (Heize) ,"111,786,139",new,"댄스/팝,
알앤비/소울 ",2019.07.07
12,2019-07-31 23:59:59,13,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub) ,"109,217,157",65,"인디,
발라드,
알앤비/소울 ",2019.06.09
13,2019-07-31 23:59:59,14,너에게 못했던 내 마지막 말은,다비치 ,"107,138,300",11,발라드 ,2019.05.17
14,2019-07-31 23:59:59,15,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단 ,"98,079,642",8,"랩/힙합,
알앤비/소울 ",2019.04.12
15,2019-07-31 23:59:59,16,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz) ,"86,702,909",-,발라드 ,2019.05.27
16,2019-07-31 23:59:59,17,비가 내리는 날에는,윤하 ,"86,380,853",new,발라드 ,2019.07.02
17,2019-07-31 23:59:59,18,괜찮아도 괜찮아 (That`s okay),디오 (D.O.) ,"84,751,497",new,알앤비/소울 ,2019.07.01
18,2019-07-31 23:59:59,19,그대라는 시,태연 (TAEYEON) ,"80,511,166",new,"발라드,
OST ",2019.07.21
19,2019-07-31 23:59:59,20,A Whole New World,"Mena Massoud, Naomi Scott ","80,307,084",1,"팝,
OST ",2019.05.22
20,2019-07-31 23:59:59,21,사계 (Four Seasons),태연 (TAEYEON) ,"74,449,420",8,"댄스/팝,
발라드 ",2019.03.24
21,2019-07-31 23:59:59,22,주저하는 연인들을 위해,잔나비 ,"74,254,195",14,"인디,
락/메탈 ",2019.03.13
22,2019-07-31 23:59:59,23,FANCY,TWICE ,"74,091,031",12,댄스/팝 ,2019.04.22
23,2019-07-31 23:59:59,24,서울 밤 (Feat. 빈지노),어반 자카파 (Urban Zakapa) ,"72,274,144",5,알앤비/소울 ,2019.06.13
24,2019-07-31 23:59:59,25,노래방에서,장범준 ,"72,061,005",13,댄스/팝 ,2019.03.21
25,2019-07-31 23:59:59,26,그때가 좋았어,케이시 (Kassy) ,"71,182,657",9,발라드 ,2018.12.31
26,2019-07-31 23:59:59,27,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴 ,"68,663,218",3,"발라드,
OST ",2018.03.20
27,2019-07-31 23:59:59,28,Goodbye,박효신 ,"65,763,766",14,발라드 ,2019.05.06
28,2019-07-31 23:59:59,29,열대야 (Fever),여자친구 (GFRIEND) ,"64,744,452",new,댄스/팝 ,2019.07.01
29,2019-07-31 23:59:59,30,누구 없소 (NO ONE) (Feat. B.I of iKON),이하이 ,"63,261,747",24,"댄스/팝,
알앤비/소울 ",2019.05.30
30,2019-07-31 23:59:59,31,너를 만나,폴킴 ,"62,606,172",6,발라드 ,2018.10.29
31,2019-07-31 23:59:59,32,짐살라빔 (Zimzalabim),레드벨벳(Red Velvet) ,"62,115,174",7,댄스/팝 ,2019.06.19
32,2019-07-31 23:59:59,33,"나만, 봄",볼빨간사춘기 ,"60,123,137",15,"인디,
포크/어쿠스틱 ",2019.04.02
33,2019-07-31 23:59:59,34,사월이 지나면 우리 헤어져요 (Beautiful goodbye),첸 (CHEN) ,"58,812,643",6,발라드 ,2019.04.01
34,2019-07-31 23:59:59,35,Paris In The Rain,Lauv ,"58,502,533",5,팝 ,2018.05.31
35,2019-07-31 23:59:59,36,달라달라,ITZY (있지) ,"57,646,868",7,댄스/팝 ,2019.02.12
36,2019-07-31 23:59:59,37,옥탑방,엔플라잉 (N.Flying) ,"56,988,061",10,댄스/팝 ,2019.01.02
37,2019-07-31 23:59:59,38,사계 (하루살이),엠씨더맥스 (M.C The Max) ,"56,657,947",12,발라드 ,2019.01.02
38,2019-07-31 23:59:59,39,벌써 12시,청하 ,"55,614,598",7,댄스/팝 ,2019.01.02
39,2019-07-31 23:59:59,40,BAND,"창모, Hash Swan, ASH ISLAND, 김효은 ","54,673,900",69,랩/힙합 ,2019.06.08
40,2019-07-31 23:59:59,41,Uh-Oh,(여자)아이들 ,"53,756,725",HOT,랩/힙합 ,2019.06.26
41,2019-07-31 23:59:59,42,Senorita,"Shawn Mendes, Camila Cabello ","53,120,066",HOT,팝 ,2019.06.21
42,2019-07-31 23:59:59,43,BIRTHDAY,전소미 ,"52,429,391",7,"댄스/팝,
알앤비/소울 ",2019.06.13
43,2019-07-31 23:59:59,44,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이(Giriboy) ,"52,245,815",4,랩/힙합 ,2019.06.10
44,2019-07-31 23:59:59,45,대충 입고 나와,우디(Woody) ,"51,749,162",23,"인디,
랩/힙합 ",2019.05.29
45,2019-07-31 23:59:59,46,Kill This Love,BLACKPINK ,"51,509,500",23,"댄스/팝,
랩/힙합 ",2019.04.05
46,2019-07-31 23:59:59,47,넘쳐흘러,엠씨더맥스 (M.C The Max) ,"49,773,898",14,발라드 ,2019.01.02
47,2019-07-31 23:59:59,48,Way Back Home,숀 (SHAUN) ,"49,461,862",12,"인디,
일렉트로닉 ",2018.06.27
48,2019-07-31 23:59:59,49,U GOT IT,갓츄 (GOT U) ,"49,164,086",new,댄스/팝 ,2019.07.05
49,2019-07-31 23:59:59,50,헤어질 걸 알아,폴킴 ,"49,072,051",new,알앤비/소울 ,2019.07.11
50,2019-07-31 23:59:59,51,UN Village,백현 (BAEKHYUN) ,"46,258,040",new,알앤비/소울 ,2019.07.10
51,2019-07-31 23:59:59,52,별 보러 갈래?,볼빨간사춘기 ,"45,932,068",21,"인디,
포크/어쿠스틱 ",2019.04.02
52,2019-07-31 23:59:59,53,AH YEAH (아예),위너(WINNER) ,"45,370,652",33,댄스/팝 ,2019.05.15
53,2019-07-31 23:59:59,54,오늘 밤에,홍진영 ,"44,858,691",17,성인가요 ,2019.03.08
54,2019-07-31 23:59:59,55,Arabian Nights (2019),Will Smith ,"44,150,455",19,"팝,
OST ",2019.05.22
55,2019-07-31 23:59:59,56,Prince Ali,Will Smith ,"43,653,656",30,"팝,
OST ",2019.05.22
56,2019-07-31 23:59:59,57,당신과는 천천히,장범준 ,"42,976,285",23,댄스/팝 ,2019.03.21
57,2019-07-31 23:59:59,58,180도,벤 (Ben) ,"42,527,951",4,발라드 ,2018.12.07
58,2019-07-31 23:59:59,59,비,폴킴 ,"42,514,699",-,알앤비/소울 ,2016.06.21
59,2019-07-31 23:59:59,60,봄날,방탄소년단 ,"41,965,276",20,"댄스/팝,
랩/힙합 ",2017.02.13
60,2019-07-31 23:59:59,61,비워 (Beer) (Prod. Way Ched),"CHANGMO, Hash Swan, ASH ISLAND, 김효은, Leellamarz & The Quiett ","41,750,565",HOT,랩/힙합 ,2019.06.28
