,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
17,2021-10-31 23:59:59,18,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌 (K.Will) ,"52,420,709",4,발라드 ,2021.08.31
18,2021-10-31 23:59:59,19,고백,멜로망스(Melomance) ,"51,308,119",4,발라드 ,2021.08.29
19,2021-10-31 23:59:59,20,좋아좋아,조정석 ,"50,281,278",8,"댄스/팝,
OST ",2021.07.16
20,2021-10-31 23:59:59,21,Queendom,레드벨벳(Red Velvet) ,"49,305,132",13,댄스/팝 ,2021.08.16
21,2021-10-31 23:59:59,22,DUMB DUMB,전소미 ,"49,304,668",12,댄스/팝 ,2021.08.02
22,2021-10-31 23:59:59,23,Dynamite,방탄소년단 ,"48,929,932",5,댄스/팝 ,2020.08.21
23,2021-10-31 23:59:59,24,너를 생각해,주시크 (Joosiq) ,"47,440,673",HOT,"인디,
알앤비/소울 ",2021.09.22
24,2021-10-31 23:59:59,25,라일락,아이유 (IU) ,"45,994,751",3,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
25,2021-10-31 23:59:59,26,가을 타나 봐,이무진 ,"44,999,102",7,포크/어쿠스틱 ,2021.09.14
26,2021-10-31 23:59:59,27,Celebrity,아이유 (IU) ,"44,025,993",2,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
27,2021-10-31 23:59:59,28,비와 당신,이무진 ,"41,667,504",11,"락/메탈,
OST ",2021.06.18
28,2021-10-31 23:59:59,29,비가 오는 날엔 (2021),헤이즈 (Heize) ,"40,975,241",8,"발라드,
OST ",2021.08.04
29,2021-10-31 23:59:59,30,롤린 (Rollin`),브레이브걸스 (Brave Girls) ,"40,853,222",6,댄스/팝 ,2017.03.07
30,2021-10-31 23:59:59,31,Dun Dun Dance,오마이걸 (OH MY GIRL) ,"40,521,119",11,댄스/팝 ,2021.05.10
31,2021-10-31 23:59:59,32,LOCO,ITZY (있지) ,"40,087,333",HOT,댄스/팝 ,2021.09.24
32,2021-10-31 23:59:59,33,색안경 (STEREOTYPE),STAYC(스테이씨) ,"39,338,780",2,"댄스/팝,
알앤비/소울 ",2021.09.06
33,2021-10-31 23:59:59,34,Rock with you,세븐틴 ,"38,520,941",new,댄스/팝 ,2021.10.22
34,2021-10-31 23:59:59,35,ASAP,STAYC(스테이씨) ,"37,255,129",9,"일렉트로닉,
댄스/팝,
알앤비/소울 ",2021.04.08
35,2021-10-31 23:59:59,36,Hey Mama (Feat. Nicki Minaj & Afrojack),David Guetta ,"36,425,171",37,일렉트로닉 ,2014.11.21
36,2021-10-31 23:59:59,37,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤) ,"36,131,774",-,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
37,2021-10-31 23:59:59,38,찰나가 영원이 될 때 (The Eternal Moment),마크툽 (Maktub) ,"36,038,186",84,"인디,
알앤비/소울 ",2021.09.19
38,2021-10-31 23:59:59,39,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들 ,"35,019,793",4,랩/힙합 ,2021.03.20
39,2021-10-31 23:59:59,40,내 손을 잡아,아이유 (IU) ,"34,810,388",4,OST ,2011.05.25
40,2021-10-31 23:59:59,41,하루만 더,빅마마 (BigMama) ,"34,682,219",14,발라드 ,2021.06.24
41,2021-10-31 23:59:59,42,Off My Face,Justin Bieber ,"34,184,945",1,팝 ,2021.03.19
42,2021-10-31 23:59:59,43,가을 우체국 앞에서,김대명 ,"33,143,443",15,"발라드,
OST ",2021.06.25
43,2021-10-31 23:59:59,44,밤하늘의 별을(2020),경서 ,"32,865,371",5,"인디,
발라드 ",2020.11.14
44,2021-10-31 23:59:59,45,밝게 빛나는 별이 되어 비춰줄게,송이한 ,"32,465,914",3,"인디,
알앤비/소울 ",2020.12.29
45,2021-10-31 23:59:59,46,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS ","32,233,412",6,팝 ,2020.10.02
46,2021-10-31 23:59:59,47,이제 나만 믿어요,임영웅 ,"32,088,598",6,성인가요 ,2020.04.03
47,2021-10-31 23:59:59,48,Favorite (Vampire),NCT 127 ,"31,889,461",new,"댄스/팝,
알앤비/소울 ",2021.10.25
48,2021-10-31 23:59:59,49,Lovesick Girls,BLACKPINK ,"31,561,338",8,"댄스/팝,
랩/힙합 ",2020.10.02
49,2021-10-31 23:59:59,50,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴 ,"31,510,804",4,"발라드,
OST ",2018.03.20
50,2021-10-31 23:59:59,51,사랑은 언제나 목마르다 (N번째 연애 X 이해리 (다비치)),이해리 ,"31,487,670",new,"발라드,
OST ",2021.09.29
51,2021-10-31 23:59:59,52,Blueming,아이유 (IU) ,"31,190,314",-,"댄스/팝,
발라드 ",2019.11.18
52,2021-10-31 23:59:59,53,추억은 만남보다 이별에 남아,정동하 ,"30,612,326",5,발라드 ,2021.01.31
53,2021-10-31 23:59:59,54,취기를 빌려 (취향저격 그녀 X 산들),산들 ,"30,069,139",3,발라드 ,2020.07.20
54,2021-10-31 23:59:59,55,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단 ,"29,012,395",5,"랩/힙합,
알앤비/소울 ",2019.04.12
55,2021-10-31 23:59:59,56,에잇 (Prod.&Feat. SUGA of BTS),아이유 (IU) ,"28,947,333",4,댄스/팝 ,2020.05.06
56,2021-10-31 23:59:59,57,잠이 오질 않네요,장범준 ,"28,817,403",2,발라드 ,2020.10.24
57,2021-10-31 23:59:59,58,Timeless,SG 워너비 ,"28,693,963",14,"댄스/팝,
알앤비/소울 ",2004.01.20
58,2021-10-31 23:59:59,59,운전만해 (We Ride),브레이브걸스 (Brave Girls) ,"28,176,142",21,댄스/팝 ,2020.08.14
59,2021-10-31 23:59:59,60,Alcohol-Free,TWICE ,"28,108,734",30,댄스/팝 ,2021.06.11
60,2021-10-31 23:59:59,61,안녕 (Hello),조이 (JOY) ,"28,047,061",27,댄스/팝 ,2021.05.31
61,2021-10-31 23:59:59,62,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준 ,"27,738,756",-,"인디,
OST ",2019.08.23
62,2021-10-31 23:59:59,63,치맛바람 (Chi Mat Ba Ram),브레이브걸스 (Brave Girls) ,"27,356,909",31,댄스/팝 ,2021.06.17
63,2021-10-31 23:59:59,64,멜로디,ASH ISLAND ,"27,253,812",8,랩/힙합 ,2021.02.25
64,2021-10-31 23:59:59,65,어푸 (Ah puh),아이유 (IU) ,"27,165,768",10,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
65,2021-10-31 23:59:59,66,2002,Anne-Marie ,"26,786,907",3,"알앤비/소울,
일렉트로닉 ",2018.04.27
66,2021-10-31 23:59:59,67,봄날,방탄소년단 ,"26,482,733",1,"댄스/팝,
랩/힙합 ",2017.02.13
67,2021-10-31 23:59:59,68,오래된 노래,스탠딩 에그(Standing Egg) ,"26,395,532",6,발라드 ,2012.09.04
68,2021-10-31 23:59:59,69,그날에 나는 맘이 편했을까,이예준 ,"26,369,930",2,발라드 ,2020.12.03
69,2021-10-31 23:59:59,70,아로하,조정석 ,"26,328,506",9,"인디,
OST ",2020.03.27
70,2021-10-31 23:59:59,71,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub) ,"25,873,260",13,"인디,
발라드,
알앤비/소울 ",2019.06.09
71,2021-10-31 23:59:59,72,상상더하기,라붐 (LABOUM) ,"25,273,396",26,댄스/팝 ,2016.04.06
72,2021-10-31 23:59:59,73,빨간 립스틱 (Feat. 윤미래),이하이 ,"25,119,966",26,알앤비/소울 ,2021.09.09
73,2021-10-31 23:59:59,74,METEOR,창모 (CHANGMO) ,"24,699,127",1,랩/힙합 ,2019.11.29
74,2021-10-31 23:59:59,75,Cold Blooded,제시(Jessi) ,"24,377,509",new,랩/힙합 ,2021.10.12
75,2021-10-31 23:59:59,76,Life Goes On,방탄소년단 ,"24,015,716",-,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.11.20
76,2021-10-31 23:59:59,77,고백,10cm ,"23,530,885",10,댄스/팝 ,2021.08.08
77,2021-10-31 23:59:59,78,나의 첫사랑,다비치 ,"23,410,605",new,발라드 ,2021.10.18
78,2021-10-31 23:59:59,79,너의 번호를 누르고 (Prod. 영화처럼),#안녕 ,"23,325,431",-,"인디,
발라드 ",2019.11.30
79,2021-10-31 23:59:59,80,여전히 아름다운지,세븐틴 ,"23,181,663",35,"발라드,
OST ",2021.08.13
80,2021-10-31 23:59:59,81,사실 나는 (Feat.전건호),경서예지 ,"22,999,527",5,"인디,
발라드 ",2020.04.12
81,2021-10-31 23:59:59,82,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH) ,"22,832,857",18,랩/힙합 ,2021.06.29
82,2021-10-31 23:59:59,83,Dolphin,오마이걸 (OH MY GIRL) ,"22,761,231",18,댄스/팝 ,2020.04.27
83,2021-10-31 23:59:59,84,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지 ","22,717,993",7,댄스/팝 ,2021.03.05
84,2021-10-31 23:59:59,85,나를 아는 사람,MSG워너비(정상동기) ,"21,844,617",37,발라드 ,2021.06.26
85,2021-10-31 23:59:59,86,12:45 (Stripped),Etham ,"21,700,669",4,팝 ,2018.10.26
86,2021-10-31 23:59:59,87,찬란한 계절,폴킴 ,"21,684,804",new,알앤비/소울 ,2021.10.07
87,2021-10-31 23:59:59,88,전화 한 번 못하니,신예영 ,"21,665,738",new,발라드 ,2021.09.26
88,2021-10-31 23:59:59,89,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔 ,"21,141,265",40,"댄스/팝,
OST ",2021.07.30
89,2021-10-31 23:59:59,90,내 기억 속에 남아 있는 그대 모습은,산들 ,"20,719,550",new,"락/메탈,
OST ",2021.10.03
90,2021-10-31 23:59:59,91,산책,백예린 ,"20,705,491",25,발라드 ,2021.09.10
91,2021-10-31 23:59:59,92,별빛 같은 나의 사랑아,임영웅 ,"20,678,719",5,성인가요 ,2021.03.09
92,2021-10-31 23:59:59,93,그대라는 사치,임영웅 ,"20,572,078",6,"댄스/팝,
발라드,
성인가요 ",2021.07.06
93,2021-10-31 23:59:59,94,Sticker,NCT 127 ,"19,825,145",65,"댄스/팝,
랩/힙합 ",2021.09.17
94,2021-10-31 23:59:59,95,다시 사랑한다면 (김필 Ver.),임영웅 ,"19,366,899",12,성인가요 ,2021.05.25
95,2021-10-31 23:59:59,96,너의 모습,정동하 ,"19,192,500",new,발라드 ,2021.10.04
96,2021-10-31 23:59:59,97,잊었니,임영웅 ,"18,392,124",28,성인가요 ,2021.06.22
97,2021-10-31 23:59:59,98,Memories,Maroon 5 ,"18,217,030",17,팝 ,2019.09.20
98,2021-10-31 23:59:59,99,HERO,임영웅 ,"17,648,219",1,성인가요 ,2020.11.04
99,2021-10-31 23:59:59,100,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재 ,"17,567,134",22,"인디,
발라드 ",2020.10.23
100,2021-10-31 23:59:59,101,밤편지,아이유 (IU) ,"17,292,058",3,발라드 ,2017.03.24
101,2021-10-31 23:59:59,102,Love poem,아이유 (IU) ,"17,093,656",3,"댄스/팝,
발라드 ",2019.11.18
102,2021-10-31 23:59:59,103,The Feels,TWICE ,"16,346,238",new,댄스/팝 ,2021.10.01
103,2021-10-31 23:59:59,104,가까운 듯 먼 그대여,카더가든 ,"16,243,982",35,발라드 ,2021.08.26
104,2021-10-31 23:59:59,105,끝사랑,임영웅 ,"16,217,257",14,성인가요 ,2021.06.29
105,2021-10-31 23:59:59,106,밤새 니가 내려,케이시 (Kassy) ,"16,177,375",new,"랩/힙합,
발라드,
알앤비/소울 ",2021.10.10
106,2021-10-31 23:59:59,107,늦은 밤 너의 집 앞 골목길에서,노을 ,"16,096,867",11,발라드 ,2019.11.07
107,2021-10-31 23:59:59,108,바래,HYNN(박혜원) ,"15,356,159",new,발라드 ,2021.10.03
108,2021-10-31 23:59:59,109,바람,최유리 ,"15,311,993",new,"발라드,
OST ",2021.09.25
109,2021-10-31 23:59:59,110,너 하나야 (낮에 뜨는 달 X 길구봉구),길구봉구 ,"15,138,522",23,발라드 ,2021.09.17
110,2021-10-31 23:59:59,111,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein)) ","14,895,611",39,"댄스/팝,
발라드 ",2021.05.22
111,2021-10-31 23:59:59,112,Bk Love,임영웅 ,"14,889,624",20,성인가요 ,2021.06.21
112,2021-10-31 23:59:59,113,Black Mamba,aespa ,"14,872,519",4,댄스/팝 ,2020.11.17
113,2021-10-31 23:59:59,114,고백,장범준 ,"14,863,447",31,댄스/팝 ,2021.07.19
114,2021-10-31 23:59:59,115,신촌을 못가,허각 ,"14,728,171",new,발라드 ,2021.10.10
115,2021-10-31 23:59:59,116,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM) ","14,676,308",28,랩/힙합 ,2020.11.21
116,2021-10-31 23:59:59,117,라라라,SG 워너비 ,"14,583,063",32,"댄스/팝,
발라드 ",2008.04.24
117,2021-10-31 23:59:59,118,해운대,순순희 ,"14,470,657",HOT,"인디,
발라드 ",2021.09.22
118,2021-10-31 23:59:59,119,역겹겠지만 (Remember me),B.I ,"14,021,782",new,"랩/힙합,
알앤비/소울 ",2021.06.01
119,2021-10-31 23:59:59,120,고백,어반 자카파 (Urban Zakapa) ,"13,568,131",HOT,발라드 ,2021.09.26
120,2021-10-31 23:59:59,121,아이와 나의 바다,아이유 (IU) ,"13,431,504",25,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
121,2021-10-31 23:59:59,122,어떻게 지내,오반 (OVAN) ,"13,352,036",32,"인디,
랩/힙합 ",2020.03.05
122,2021-10-31 23:59:59,123,너를 만나,폴킴 ,"13,070,032",-,발라드 ,2018.10.29
123,2021-10-31 23:59:59,124,Coin,아이유 (IU) ,"12,986,901",35,"댄스/팝,
발라드,
알앤비/소울 ",2021.03.25
124,2021-10-31 23:59:59,125,Butterfly,전미도 ,"12,966,672",32,"댄스/팝,
OST ",2021.09.17
125,2021-10-31 23:59:59,126,슈퍼스타,미도와 파라솔 ,"12,898,619",56,"락/메탈,
OST ",2021.07.23
126,2021-10-31 23:59:59,127,How You Like That,BLACKPINK ,"12,739,793",25,댄스/팝 ,2020.06.26
127,2021-10-31 23:59:59,128,너와 나는 이제 남이니까,이소정 ,"12,564,427",new,발라드 ,2021.09.26
128,2021-10-31 23:59:59,129,PING PONG,현아 & 던 ,"12,561,405",11,"댄스/팝,
알앤비/소울 ",2021.09.09
129,2021-10-31 23:59:59,130,Paris In The Rain,Lauv ,"12,404,280",16,팝 ,2018.05.31
130,2021-10-31 23:59:59,131,Dance Monkey,Tones And I ,"12,248,128",22,알앤비/소울 ,2019.08.29
131,2021-10-31 23:59:59,132,Shivers,Ed Sheeran ,"12,121,210",53,팝 ,2021.10.29
132,2021-10-31 23:59:59,133,나비효과,볼빨간사춘기 ,"12,034,023",new,"인디,
발라드,
락/메탈 ",2021.10.26
133,2021-10-31 23:59:59,134,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10cm ,"11,833,698",19,발라드 ,2021.01.24
134,2021-10-31 23:59:59,135,Kiss Me More (Feat. SZA),Doja Cat ,"11,787,869",24,팝 ,2021.04.09
135,2021-10-31 23:59:59,136,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL) ,"11,761,714",30,댄스/팝 ,2020.04.27
136,2021-10-31 23:59:59,137,Lemonade,NCT 127 ,"11,742,903",7,"댄스/팝,
랩/힙합 ",2021.09.17
137,2021-10-31 23:59:59,138,마음을 드려요,아이유 (IU) ,"11,694,392",9,"발라드,
OST ",2020.02.15
138,2021-10-31 23:59:59,139,Bad,Christopher ,"11,639,869",-,알앤비/소울 ,2019.11.08
139,2021-10-31 23:59:59,140,On The Ground,로제 (ROSE) ,"11,615,055",46,락/메탈 ,2021.03.12
140,2021-10-31 23:59:59,141,힘든 건 사랑이 아니다,임창정 ,"11,524,551",17,발라드 ,2020.10.19
141,2021-10-31 23:59:59,142,가을 아침,아이유 (IU) ,"11,441,483",47,"포크/어쿠스틱,
발라드 ",2017.09.22
142,2021-10-31 23:59:59,143,그래도 사랑이었잖아,거미 ,"11,418,562",new,발라드 ,2021.10.20
143,2021-10-31 23:59:59,144,Easy On Me,Adele ,"11,333,651",new,팝 ,2021.11.19
144,2021-10-31 23:59:59,145,계단말고 엘리베이터,임영웅 ,"11,296,428",27,성인가요 ,2018.08.20
145,2021-10-31 23:59:59,146,Better,보아 (BoA) ,"11,259,918",70,댄스/팝 ,2020.12.01
146,2021-10-31 23:59:59,147,Antifreeze,백예린 ,"11,216,293",39,발라드 ,2021.09.10
147,2021-10-31 23:59:59,148,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,"11,140,642",new,"인디,
발라드 ",2019.08.01
148,2021-10-31 23:59:59,149,GLASSY,조유리 ,"10,854,883",new,"댄스/팝,
발라드,
알앤비/소울 ",2021.10.07
149,2021-10-31 23:59:59,150,Tiny Riot,Sam Ryder ,"10,726,738",38,팝 ,2021.09.24
150,2021-10-31 23:59:59,151,허리춤,오반 (OVAN) ,"10,605,579",60,"인디,
랩/힙합 ",2021.06.21
151,2021-10-31 23:59:59,152,주저하는 연인들을 위해,잔나비 ,"10,593,249",6,"인디,
락/메탈 ",2019.03.13
152,2021-10-31 23:59:59,153,사계 (Four Seasons),태연 (TAEYEON) ,"10,439,657",6,"댄스/팝,
발라드 ",2019.03.24
153,2021-10-31 23:59:59,154,로맨틱 선데이,카더가든 ,"10,348,571",11,"포크/어쿠스틱,
OST ",2021.09.05
154,2021-10-31 23:59:59,155,LALISA,리사 (LISA) ,"10,337,677",60,랩/힙합 ,2021.09.10
155,2021-10-31 23:59:59,156,Don`t Start Now,Dua Lipa ,"10,325,607",21,팝 ,2020.03.27
156,2021-10-31 23:59:59,157,회상,정경호 ,"10,183,892",77,"발라드,
OST ",2021.08.20
157,2021-10-31 23:59:59,158,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize) ,"10,130,520",24,랩/힙합 ,2017.06.26
158,2021-10-31 23:59:59,159,Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic ","10,091,725",23,알앤비/소울 ,2021.11.12
159,2021-10-31 23:59:59,160,힘을 내세요,이찬원 ,"10,081,445",new,성인가요 ,2021.10.07
160,2021-10-31 23:59:59,161,우리의 이야기,멜로망스(Melomance) ,"9,980,241",new,"인디,
OST ",2021.10.15
161,2021-10-31 23:59:59,162,parachute,John K ,"9,944,612",24,알앤비/소울 ,2020.11.13
162,2021-10-31 23:59:59,163,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN) ,"9,833,197",16,발라드 ,2020.08.23
163,2021-10-31 23:59:59,164,넌 좋은 사람,SG 워너비 ,"9,731,261",72,발라드 ,2021.07.16
164,2021-10-31 23:59:59,165,Loving You Girl (Feat. Hkeem),Peder Elias ,"9,659,996",13,팝 ,2021.05.14
165,2021-10-31 23:59:59,166,너의 모든 순간,성시경 ,"9,572,435",10,"발라드,
OST ",2014.02.12
166,2021-10-31 23:59:59,167,안녕,폴킴 ,"9,543,519",3,"발라드,
OST ",2019.08.12
167,2021-10-31 23:59:59,168,Play (Prod. TOIL),ASH ISLAND ,"9,537,598",new,랩/힙합 ,2021.10.01
168,2021-10-31 23:59:59,169,Shape of You,Ed Sheeran ,"9,526,385",6,"락,
팝 ",2017.03.03
169,2021-10-31 23:59:59,170,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",PATEKO (파테코) ,"9,524,860",20,랩/힙합 ,2020.07.19
170,2021-10-31 23:59:59,171,가을 타나 봐,바이브 (Vibe) ,"9,457,684",8,발라드 ,2018.09.18
171,2021-10-31 23:59:59,172,Maniac,Conan Gray ,"9,281,819",12,팝 ,2019.10.25
172,2021-10-31 23:59:59,173,벌써 일년 (Drama Ver.),미도와 파라솔 ,"9,259,445",76,"댄스/팝,
OST ",2021.07.30
173,2021-10-31 23:59:59,174,우리 왜 헤어져야 해,신예영 ,"9,253,874",4,발라드 ,2019.11.20
174,2021-10-31 23:59:59,175,도망가자 (Run With Me),선우정아 ,"9,237,904",59,알앤비/소울 ,2019.12.12
175,2021-10-31 23:59:59,176,마.피.아. In the morning,ITZY (있지) ,"9,235,286",50,랩/힙합 ,2021.04.30
176,2021-10-31 23:59:59,177,너는 내 세상이었어,볼빨간사춘기 ,"9,089,483",new,"인디,
발라드,
락/메탈 ",2021.10.26
177,2021-10-31 23:59:59,178,YEPPI YEPPI,aespa ,"9,007,071",new,댄스/팝 ,2021.10.05
178,2021-10-31 23:59:59,179,Pretty Savage,BLACKPINK ,"8,977,816",12,"댄스/팝,
랩/힙합 ",2020.10.02
179,2021-10-31 23:59:59,180,그냥 안아달란 말야,다비치 ,"8,922,372",39,발라드 ,2021.04.12
180,2021-10-31 23:59:59,181,시작,가호 (Gaho) ,"8,914,906",12,"댄스/팝,
OST ",2020.02.01
181,2021-10-31 23:59:59,182,aenergy,aespa ,"8,894,654",new,댄스/팝 ,2021.10.05
182,2021-10-31 23:59:59,183,Stuck with U,"Ariana Grande, Justin Bieber ","8,873,734",9,팝 ,2020.05.08
183,2021-10-31 23:59:59,184,사랑하게 될 줄 알았어,전미도 ,"8,863,259",35,"댄스/팝,
OST ",2020.05.22
184,2021-10-31 23:59:59,185,선물,멜로망스(Melomance) ,"8,778,154",21,"인디,
발라드 ",2017.07.10
185,2021-10-31 23:59:59,186,Love Yourself,Justin Bieber ,"8,744,486",9,팝 ,2015.11.13
186,2021-10-31 23:59:59,187,빛이 되어줘,김재환 ,"8,743,717",new,"발라드,
OST ",2021.09.26
187,2021-10-31 23:59:59,188,가을밤에 든 생각,잔나비 ,"8,652,276",22,"인디,
댄스/팝 ",2020.11.06
188,2021-10-31 23:59:59,189,혼자 사랑하고 미워해,백예슬 ,"8,637,271",new,발라드 ,2021.10.09
189,2021-10-31 23:59:59,190,WAITING,WOODZ (조승연) ,"8,563,344",new,"댄스/팝,
알앤비/소울 ",2021.10.05
190,2021-10-31 23:59:59,191,At My Worst,Pink Sweat$ ,"8,540,645",18,알앤비/소울 ,2020.07.17
191,2021-10-31 23:59:59,192,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈) ,"8,524,014",35,"인디,
발라드 ",2021.03.14
192,2021-10-31 23:59:59,193,추적이는 여름 비가 되어,장범준 ,"8,478,955",56,"댄스/팝,
발라드 ",2021.06.11
193,2021-10-31 23:59:59,194,어느 햇살 좋은 날,케이시 (Kassy) ,"8,468,164",13,"댄스/팝,
OST ",2021.09.12
194,2021-10-31 23:59:59,195,Ashes,Stellar ,"8,385,509",30,팝 ,2020.05.03
195,2021-10-31 23:59:59,196,Way Back Home,숀 (SHAUN) ,"8,219,567",5,"인디,
일렉트로닉 ",2018.06.27
196,2021-10-31 23:59:59,197,고백,신용재 ,"8,210,846",new,발라드 ,2021.10.24
197,2021-10-31 23:59:59,198,나는 너 좋아,장범준 ,"8,181,917",95,"댄스/팝,
OST ",2021.07.02
198,2021-10-31 23:59:59,199,비밀의 화원,아이유 (IU) ,"7,995,721",3,"포크/어쿠스틱,
발라드 ",2017.09.22
199,2021-10-31 23:59:59,200,Believer,Imagine Dragons ,"7,982,097",6,락 ,2017.06.23
