,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
121,2019-09-30 23:59:59,122,7 rings,Ariana Grande ,"19,264,174",30,팝 ,2019.01.18
122,2019-09-30 23:59:59,123,당신과는 천천히,장범준 ,"19,247,603",33,댄스/팝 ,2019.03.21
123,2019-09-30 23:59:59,124,달라진 니 마음,정효빈 ,"19,173,249",new,"인디,
발라드 ",2019.09.05
124,2019-09-30 23:59:59,125,밤 끝없는 밤,AKMU (악뮤) ,"19,172,883",new,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
125,2019-09-30 23:59:59,126,가을 타나 봐,바이브 (Vibe) ,"19,109,410",27,발라드 ,2018.09.18
126,2019-09-30 23:59:59,127,진심이 담긴 노래 (True Song),케이시 (Kassy) ,"18,754,872",30,발라드 ,2019.03.28
127,2019-09-30 23:59:59,128,Youth,Troye Sivan ,"18,735,235",5,팝 ,2016.01.23
128,2019-09-30 23:59:59,129,이 노래가 클럽에서 나온다면,우디(Woody) ,"18,654,640",36,"인디,
랩/힙합 ",2019.01.23
129,2019-09-30 23:59:59,130,"thank u, next",Ariana Grande ,"18,389,907",20,팝 ,2018.11.03
130,2019-09-30 23:59:59,131,열애중,벤 (Ben) ,"18,147,636",17,"발라드,
알앤비/소울 ",2018.05.08
131,2019-09-30 23:59:59,132,YES or YES,TWICE ,"18,038,428",31,댄스/팝 ,2018.11.05
132,2019-09-30 23:59:59,133,내 생에 아름다운,케이윌 (K.Will) ,"17,971,375",26,"발라드,
OST ",2018.10.23
133,2019-09-30 23:59:59,134,고백,양다일 ,"17,764,689",13,발라드 ,2018.10.15
134,2019-09-30 23:59:59,135,Talk,"Khalid, Disclosure ","17,655,247",19,알앤비/소울 ,2019.04.05
135,2019-09-30 23:59:59,136,Make It Right,방탄소년단 ,"17,399,769",37,"랩/힙합,
알앤비/소울 ",2019.04.12
136,2019-09-30 23:59:59,137,그건 아마 우리의 잘못은 아닐 거야,백예린 ,"17,329,563",28,"랩/힙합,
알앤비/소울 ",2019.03.18
137,2019-09-30 23:59:59,138,Uh-Oh,(여자)아이들 ,"17,297,528",55,랩/힙합 ,2019.06.26
138,2019-09-30 23:59:59,139,교통정리 (Feat. 헤이즈),기리보이(Giriboy) ,"17,283,829",55,랩/힙합 ,2019.05.21
139,2019-09-30 23:59:59,140,열대야 (Fever),여자친구 (GFRIEND) ,"17,208,769",81,댄스/팝 ,2019.07.01
140,2019-09-30 23:59:59,141,신용재,하은 ,"17,162,325",38,발라드 ,2018.11.06
141,2019-09-30 23:59:59,142,Attention,Charlie Puth ,"17,001,730",14,"팝,
알앤비/소울 ",2018.05.11
142,2019-09-30 23:59:59,143,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1, Kid Milli, 루피 (Loopy) ","16,989,100",12,랩/힙합 ,2018.10.06
143,2019-09-30 23:59:59,144,독 : Fear,세븐틴 ,"16,829,753",new,댄스/팝 ,2019.09.16
144,2019-09-30 23:59:59,145,On My Way,"Alan Walker, Sabrina Carpenter, Farruko ","16,546,556",1,2019.03.21,싱글
145,2019-09-30 23:59:59,146,"fuck, i`m lonely","Lauv, Anne-Marie ","16,544,632",28,팝 ,2019.08.02
146,2019-09-30 23:59:59,147,하루도 그대를 사랑하지 않은 적이 없었다,임창정 ,"16,519,698",-,"댄스/팝,
발라드 ",2018.09.19
147,2019-09-30 23:59:59,148,땡땡 (Prod. BOYCOLD),"강현준 (Lil tachi), TAKUWA, Bryn (브린), EK ","16,427,509",new,랩/힙합 ,2019.08.31
148,2019-09-30 23:59:59,149,AH YEAH (아예),위너(WINNER) ,"16,279,571",71,댄스/팝 ,2019.05.15
149,2019-09-30 23:59:59,150,"All Falls Down (Feat. Noah Cyrus, Digital Farm Animals)",Alan Walker ,"16,257,128",13,일렉트로닉 ,2018.12.14
150,2019-09-30 23:59:59,151,"GOTT (Feat. MOON, 우원재 & Jvcki Wai)",사이먼 도미닉 (Simon Dominic) ,"16,196,510",new,랩/힙합 ,2019.09.03
151,2019-09-30 23:59:59,152,더 사랑해줄걸,AKMU (악뮤) ,"16,081,300",new,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
152,2019-09-30 23:59:59,153,고래,AKMU (악뮤) ,"16,025,340",new,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
153,2019-09-30 23:59:59,154,If I Can`t Have You,Shawn Mendes ,"16,022,790",27,팝 ,2019.05.03
154,2019-09-30 23:59:59,155,선물,멜로망스(Melomance) ,"15,872,053",12,"인디,
발라드 ",2017.07.10
155,2019-09-30 23:59:59,156,어떤 별보다,레드벨벳(Red Velvet) ,"15,867,277",71,"댄스/팝,
OST ",2019.08.10
156,2019-09-30 23:59:59,157,One Call Away,Charlie Puth ,"15,545,779",9,팝 ,2016.11.11
157,2019-09-30 23:59:59,158,Stand Up (Intro.),X1 (엑스원) ,"15,483,358",new,"댄스/팝,
발라드 ",2019.08.27
158,2019-09-30 23:59:59,159,취하고 싶다 (Prod. By 전태익),황인욱 ,"15,302,815",27,발라드 ,2017.07.28
159,2019-09-30 23:59:59,160,Havana (Feat. Young Thug),Camila Cabello ,"15,228,127",25,팝 ,2018.01.12
160,2019-09-30 23:59:59,161,작별 인사,AKMU (악뮤) ,"15,223,404",new,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
161,2019-09-30 23:59:59,162,가을 안부,먼데이 키즈 (Monday Kiz) ,"15,206,571",28,발라드 ,2017.10.14
162,2019-09-30 23:59:59,163,Tempo,EXO ,"15,133,808",61,댄스/팝 ,2018.11.02
163,2019-09-30 23:59:59,164,Destiny (나의 지구),오마이걸 (OH MY GIRL) ,"15,127,779",new,댄스/팝 ,2019.09.20
164,2019-09-30 23:59:59,165,시간을 갖자,AKMU (악뮤) ,"15,101,905",new,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
165,2019-09-30 23:59:59,166,멍청이(twit),화사(Hwa Sa) ,"15,096,637",53,댄스/팝 ,2019.02.13
166,2019-09-30 23:59:59,167,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한 ","15,095,206",42,랩/힙합 ,2019.01.13
167,2019-09-30 23:59:59,168,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize) ,"14,897,373",10,랩/힙합 ,2017.06.26
168,2019-09-30 23:59:59,169,시계 바늘,권진아 ,"14,736,574",new,발라드 ,2019.09.19
169,2019-09-30 23:59:59,170,Goodbyes (Feat. Young Thug),Post Malone ,"14,651,107",2,랩/힙합 ,2019.07.05
170,2019-09-30 23:59:59,171,헤어질 걸 알아,폴킴 ,"14,363,065",80,알앤비/소울 ,2019.07.11
171,2019-09-30 23:59:59,172,신청곡 (Feat. SUGA of BTS),이소라 ,"14,345,220",48,발라드 ,2019.01.22
172,2019-09-30 23:59:59,173,flex (Prod. By 기리보이),"기리보이, Kid Milli, NO:EL, 스윙스 (Swings) ","14,163,890",40,랩/힙합 ,2018.07.31
173,2019-09-30 23:59:59,174,SOLO,제니 (JENNIE) ,"14,081,194",48,"댄스/팝,
랩/힙합 ",2018.11.12
174,2019-09-30 23:59:59,175,Thunder,Imagine Dragons ,"13,993,681",24,락 ,2017.06.23
175,2019-09-30 23:59:59,176,비올레타,IZ*ONE (아이즈원) ,"13,940,738",59,"댄스/팝,
발라드 ",2019.04.01
176,2019-09-30 23:59:59,177,Summer Days (Feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix ,"13,730,640",18,2019.04.25,싱글
177,2019-09-30 23:59:59,178,i`m so tired...,"Lauv, Troye Sivan ","13,675,747",15,팝 ,2019.01.24
178,2019-09-30 23:59:59,179,BIRTHDAY,전소미 ,"13,596,505",91,"댄스/팝,
알앤비/소울 ",2019.06.13
179,2019-09-30 23:59:59,180,너는 어땠을까,노을 ,"13,575,917",44,발라드 ,2018.11.05
180,2019-09-30 23:59:59,181,Closer (Feat. Halsey),The Chainsmokers ,"13,365,377",15,팝 ,2016.11.04
181,2019-09-30 23:59:59,182,미안해,양다일 ,"13,310,780",15,"발라드,
알앤비/소울 ",2017.12.29
182,2019-09-30 23:59:59,183,너도 그냥 날 놓아주면 돼,윤건 ,"13,286,543",41,발라드 ,2018.11.29
183,2019-09-30 23:59:59,184,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL) ,"13,267,938",45,"댄스/팝,
발라드 ",2019.05.08
184,2019-09-30 23:59:59,185,관둬 (Quit),FTISLAND (FT아일랜드) ,"13,156,473",new,댄스/팝 ,2019.09.09
185,2019-09-30 23:59:59,186,HandClap,Fitz & The Tantrums ,"13,117,064",25,"팝,
알앤비/소울 ",2017.07.24
186,2019-09-30 23:59:59,187,Love Yourself,Justin Bieber ,"12,812,897",9,팝 ,2015.11.13
187,2019-09-30 23:59:59,188,There`s Nothing Holdin` Me Back,Shawn Mendes ,"12,810,215",16,팝 ,2017.04.21
188,2019-09-30 23:59:59,189,그날처럼,장덕철 ,"12,756,867",9,"댄스/팝,
발라드 ",2017.11.28
189,2019-09-30 23:59:59,190,make her dance (Feat. Loopy & Crush),사이먼 도미닉 (Simon Dominic) ,"12,754,793",7,랩/힙합 ,2019.08.21
190,2019-09-30 23:59:59,191,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK ,"12,664,028",53,댄스/팝 ,2018.06.15
191,2019-09-30 23:59:59,192,Sunflower (Spider-Man : Into The Spider-Verse),"Post Malone, Swae Lee ","12,660,095",19,"랩/힙합,
OST ",2018.12.14
192,2019-09-30 23:59:59,193,나의 사춘기에게,볼빨간사춘기 ,"12,494,957",6,"인디,
댄스/팝 ",2017.09.28
193,2019-09-30 23:59:59,194,Honesty,Pink Sweat$ ,"12,436,468",37,(0/100),
194,2019-09-30 23:59:59,195,Someone Like You,Adele ,"12,403,263",1,"팝,
알앤비/소울 ",2011.01.24
195,2019-09-30 23:59:59,196,뭐해 (What are you up to),강다니엘 ,"12,386,164",120,"댄스/팝,
알앤비/소울 ",2019.07.25
196,2019-09-30 23:59:59,197,Dionysus,방탄소년단 ,"12,372,173",89,"랩/힙합,
알앤비/소울 ",2019.04.12
197,2019-09-30 23:59:59,198,남아있는 노래처럼,핑클 ,"12,370,942",new,발라드 ,2019.09.22
198,2019-09-30 23:59:59,199,We Don`t Talk Anymore (Feat. Selena Gomez),Charlie Puth ,"12,314,170",20,팝 ,2016.11.11
199,2019-09-30 23:59:59,200,흔한 이별,허각 ,"12,247,428",50,발라드 ,2018.11.28
