,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
0,2020-03-31 23:59:59,1,시작,가호 (Gaho) ,"135,720,140",54,"댄스/팝,
OST ",2020.02.01
1,2020-03-31 23:59:59,2,아무노래,지코 (ZICO) ,"130,487,896",1,랩/힙합 ,2020.01.13
2,2020-03-31 23:59:59,3,마음을 드려요,아이유 (IU) ,"101,307,301",3,"발라드,
OST ",2020.02.15
3,2020-03-31 23:59:59,4,ON,방탄소년단 ,"100,862,302",18,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
4,2020-03-31 23:59:59,5,METEOR,창모 (CHANGMO) ,"90,748,527",3,랩/힙합 ,2019.11.29
5,2020-03-31 23:59:59,6,그때 그 아인,김필 ,"89,931,531",98,"발라드,
OST ",2020.02.15
6,2020-03-31 23:59:59,7,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준 ,"85,321,076",1,"인디,
OST ",2019.08.23
7,2020-03-31 23:59:59,8,돌덩이,하현우 ,"77,613,330",HOT,"댄스/팝,
OST ",2020.02.07
8,2020-03-31 23:59:59,9,Blueming,아이유 (IU) ,"75,225,873",4,"댄스/팝,
발라드 ",2019.11.18
9,2020-03-31 23:59:59,10,FIESTA,IZ*ONE (아이즈원) ,"70,932,168",14,"댄스/팝,
발라드 ",2020.02.17
10,2020-03-31 23:59:59,11,늦은 밤 너의 집 앞 골목길에서,노을 ,"70,088,692",4,발라드 ,2019.11.07
11,2020-03-31 23:59:59,12,Psycho,레드벨벳(Red Velvet) ,"68,170,737",9,댄스/팝 ,2019.12.23
12,2020-03-31 23:59:59,13,WANNABE,ITZY (있지) ,"66,904,089",new,댄스/팝 ,2020.03.09
13,2020-03-31 23:59:59,14,"다시 난, 여기",백예린 ,"60,931,106",10,"발라드,
OST ",2020.01.12
14,2020-03-31 23:59:59,15,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤) ,"58,323,142",3,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
15,2020-03-31 23:59:59,16,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단 ,"56,844,858",2,"랩/힙합,
알앤비/소울 ",2019.04.12
16,2020-03-31 23:59:59,17,HIP,마마무 (Mamamoo) ,"55,966,877",7,댄스/팝 ,2019.11.14
17,2020-03-31 23:59:59,18,00:00 (Zero O`Clock),방탄소년단 ,"55,673,113",52,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
18,2020-03-31 23:59:59,19,Black Swan,방탄소년단 ,"55,386,443",8,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
19,2020-03-31 23:59:59,20,반만,진민호 ,"53,651,301",HOT,발라드 ,2019.11.30
20,2020-03-31 23:59:59,21,어떻게 지내,오반 (OVAN) ,"52,731,449",new,"인디,
랩/힙합 ",2020.03.05
21,2020-03-31 23:59:59,22,2002,Anne-Marie ,"52,557,831",1,"알앤비/소울,
일렉트로닉 ",2018.04.27
22,2020-03-31 23:59:59,23,Love poem,아이유 (IU) ,"52,148,044",10,"댄스/팝,
발라드 ",2019.11.18
23,2020-03-31 23:59:59,24,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub) ,"51,780,073",7,"인디,
발라드,
알앤비/소울 ",2019.06.09
24,2020-03-31 23:59:59,25,둘만의 세상으로 가,크러쉬 (CRUSH) ,"50,655,051",16,"발라드,
OST ",2020.02.09
25,2020-03-31 23:59:59,26,Square (2017),백예린 ,"48,139,026",10,"댄스/팝,
알앤비/소울 ",2019.12.10
26,2020-03-31 23:59:59,27,친구,방탄소년단 ,"47,511,415",57,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
27,2020-03-31 23:59:59,28,안녕,폴킴 ,"46,459,207",8,"발라드,
OST ",2019.08.12
28,2020-03-31 23:59:59,29,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴 ,"45,940,416",1,"발라드,
OST ",2018.03.20
29,2020-03-31 23:59:59,30,사랑이란 멜로는 없어,전상근 ,"44,228,589",7,발라드 ,2019.09.08
30,2020-03-31 23:59:59,31,너를 사랑하고 있어,백현 (BAEKHYUN) ,"43,668,039",13,"발라드,
OST ",2020.01.07
31,2020-03-31 23:59:59,32,시든 꽃에 물을 주듯,HYNN(박혜원) ,"43,520,030",2,발라드 ,2019.03.31
32,2020-03-31 23:59:59,33,bad guy,Billie Eilish ,"42,925,740",2,팝 ,2019.03.29
33,2020-03-31 23:59:59,34,조금 취했어 (Prod. 2soo),임재현 ,"42,428,920",9,"인디,
발라드 ",2019.09.24
34,2020-03-31 23:59:59,35,"아마두 (Feat. 우원재, 김효은, 넉살, Huckleberry P)","염따 (YumDDa), 딥플로우, 팔로알토 (Paloalto), The Quiett, 사이먼 도미닉 (Simon Dominic) ","42,171,511",20,랩/힙합 ,2019.12.03
35,2020-03-31 23:59:59,36,영웅 (英雄; Kick It),NCT 127 ,"42,163,162",new,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.03.06
36,2020-03-31 23:59:59,37,Filter,방탄소년단 ,"41,028,081",54,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
37,2020-03-31 23:59:59,38,Paris In The Rain,Lauv ,"40,271,471",1,팝 ,2018.05.31
38,2020-03-31 23:59:59,39,처음처럼,엠씨더맥스 (M.C The Max) ,"39,950,548",new,발라드 ,2020.03.25
39,2020-03-31 23:59:59,40,어떤 날엔,김재환 ,"39,889,577",13,"발라드,
OST ",2020.01.19
40,2020-03-31 23:59:59,41,빌었어,창모 (CHANGMO) ,"39,683,347",22,랩/힙합 ,2019.11.29
41,2020-03-31 23:59:59,42,다시 만날까 봐,V.O.S ,"38,978,970",9,발라드 ,2019.09.01
42,2020-03-31 23:59:59,43,나의 오랜 연인에게,다비치 ,"38,051,317",13,발라드 ,2019.12.03
43,2020-03-31 23:59:59,44,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (Maktub) ,"37,918,989",12,"인디,
알앤비/소울 ",2019.12.30
44,2020-03-31 23:59:59,45,너를 만나,폴킴 ,"37,897,731",8,발라드 ,2018.10.29
45,2020-03-31 23:59:59,46,포장마차,황인욱 ,"37,506,591",10,발라드 ,2019.06.20
46,2020-03-31 23:59:59,47,Moon,방탄소년단 ,"36,903,157",61,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
47,2020-03-31 23:59:59,48,Sweet Night,V ,"36,567,160",new,"댄스/팝,
OST ",2020.03.13
48,2020-03-31 23:59:59,49,Birthday,Anne-Marie ,"36,414,252",16,팝 ,2020.02.07
49,2020-03-31 23:59:59,50,우리 왜 헤어져야 해,신예영 ,"36,320,295",16,발라드 ,2019.11.20
50,2020-03-31 23:59:59,51,시차,방탄소년단 ,"36,319,591",52,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
51,2020-03-31 23:59:59,52,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz) ,"36,259,978",11,발라드 ,2019.05.27
52,2020-03-31 23:59:59,53,사랑에 연습이 있었다면 (Prod. 2soo),임재현 ,"35,850,784",11,발라드 ,2018.09.25
53,2020-03-31 23:59:59,54,Painkiller,Ruel ,"35,096,166",31,팝 ,2019.04.30
54,2020-03-31 23:59:59,55,문득,노을 ,"35,019,630",new,발라드 ,2020.03.12
55,2020-03-31 23:59:59,56,Senorita,"Shawn Mendes, Camila Cabello ","34,486,509",12,팝 ,2019.06.21
56,2020-03-31 23:59:59,57,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영 ,"34,479,146",31,발라드 ,2019.12.22
57,2020-03-31 23:59:59,58,Flower,윤미래 (T) ,"34,094,337",29,"발라드,
OST ",2019.12.22
58,2020-03-31 23:59:59,59,Maniac,Conan Gray ,"34,047,425",77,팝 ,2019.10.25
