,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
42,2020-09-30 23:59:59,43,ON,방탄소년단 ,"38,965,381",8,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
43,2020-09-30 23:59:59,44,시작,가호 (Gaho) ,"38,269,670",6,"댄스/팝,
OST ",2020.02.01
44,2020-09-30 23:59:59,45,Love poem,아이유 (IU) ,"37,826,548",8,"댄스/팝,
발라드 ",2019.11.18
45,2020-09-30 23:59:59,46,LINDA (Feat. 윤미래),린다G ,"37,482,827",34,"댄스/팝,
포크/어쿠스틱,
랩/힙합 ",2020.08.01
46,2020-09-30 23:59:59,47,마음을 드려요,아이유 (IU) ,"37,206,852",2,"발라드,
OST ",2020.02.15
47,2020-09-30 23:59:59,48,봄날,방탄소년단 ,"37,067,711",23,"댄스/팝,
랩/힙합 ",2017.02.13
48,2020-09-30 23:59:59,49,Psycho,레드벨벳(Red Velvet) ,"36,672,115",6,댄스/팝 ,2019.12.23
49,2020-09-30 23:59:59,50,좋은 사람 있으면 소개시켜줘,조이 (JOY) ,"36,272,520",10,"댄스/팝,
OST ",2020.03.20
50,2020-09-30 23:59:59,51,이제 나만 믿어요,임영웅 ,"36,109,988",4,성인가요 ,2020.04.03
51,2020-09-30 23:59:59,52,안녕,폴킴 ,"35,778,681",5,"발라드,
OST ",2019.08.12
52,2020-09-30 23:59:59,53,우리 왜 헤어져야 해,신예영 ,"35,609,181",3,발라드 ,2019.11.20
53,2020-09-30 23:59:59,54,Paris In The Rain,Lauv ,"34,622,379",2,팝 ,2018.05.31
54,2020-09-30 23:59:59,55,Maniac,Conan Gray ,"34,370,666",1,팝 ,2019.10.25
55,2020-09-30 23:59:59,56,PLAY (Feat. 창모),청하 ,"33,951,703",25,댄스/팝 ,2020.07.06
56,2020-09-30 23:59:59,57,MORE & MORE,TWICE ,"32,785,082",22,댄스/팝 ,2020.06.01
57,2020-09-30 23:59:59,58,나비와 고양이 (Feat. 백현 (BAEKHYUN)),볼빨간사춘기 ,"32,665,923",14,"인디,
포크/어쿠스틱 ",2020.05.13
58,2020-09-30 23:59:59,59,12:45 (Stripped),Etham ,"32,589,468",26,팝 ,2018.10.26
59,2020-09-30 23:59:59,60,숲의 아이 (Bon voyage),유아 ,"31,223,505",new,댄스/팝 ,2020.09.07
60,2020-09-30 23:59:59,61,bad guy,Billie Eilish ,"31,039,199",11,팝 ,2019.03.29
61,2020-09-30 23:59:59,62,밤새 (취향저격 그녀 X 카더가든),카더가든 ,"30,191,550",new,발라드 ,2020.09.03
62,2020-09-30 23:59:59,63,너를 만나,폴킴 ,"29,284,005",14,발라드 ,2018.10.29
63,2020-09-30 23:59:59,64,화려하지 않은 고백,규현 (KYUHYUN) ,"28,973,708",4,"발라드,
OST ",2020.04.03
64,2020-09-30 23:59:59,65,취했나봐,황인욱 ,"28,662,662",-,발라드 ,2020.05.24
65,2020-09-30 23:59:59,66,축하해,오반 (OVAN) ,"28,084,097",new,"인디,
랩/힙합 ",2020.09.09
66,2020-09-30 23:59:59,67,그때 그 아인,김필 ,"27,868,905",4,"발라드,
OST ",2020.02.15
67,2020-09-30 23:59:59,68,Painkiller,Ruel ,"27,799,579",5,팝 ,2019.04.30
68,2020-09-30 23:59:59,69,Stuck with U,"Ariana Grande, Justin Bieber ","26,762,737",10,팝 ,2020.05.08
69,2020-09-30 23:59:59,70,첫 줄,신용재 ,"26,324,093",3,발라드 ,2020.07.01
70,2020-09-30 23:59:59,71,HIP,마마무 (Mamamoo) ,"26,255,390",3,댄스/팝 ,2019.11.14
71,2020-09-30 23:59:59,72,덤더럼(Dumhdurum),에이핑크 (Apink) ,"26,112,727",13,댄스/팝 ,2020.04.13
72,2020-09-30 23:59:59,73,Monster,레드벨벳-아이린&슬기 ,"25,843,781",31,댄스/팝 ,2020.07.06
73,2020-09-30 23:59:59,74,반만,진민호 ,"25,790,218",1,발라드 ,2019.11.30
74,2020-09-30 23:59:59,75,시든 꽃에 물을 주듯,HYNN(박혜원) ,"25,459,466",11,발라드 ,2019.03.31
75,2020-09-30 23:59:59,76,WANNABE,ITZY (있지) ,"25,304,149",8,댄스/팝 ,2020.03.09
76,2020-09-30 23:59:59,77,To Die For,Sam Smith ,"25,075,114",5,"팝,
알앤비/소울 ",2020.02.14
77,2020-09-30 23:59:59,78,아틀란티스 소녀 (Atlantis Princess),볼빨간사춘기 ,"25,028,321",20,댄스/팝 ,2020.08.07
78,2020-09-30 23:59:59,79,어떻게 지내 (답가),런치 ,"24,685,160",15,"인디,
랩/힙합 ",2020.06.06
79,2020-09-30 23:59:59,80,FIESTA,IZ*ONE (아이즈원) ,"24,666,438",11,"댄스/팝,
발라드 ",2020.02.17
80,2020-09-30 23:59:59,81,사랑이란 멜로는 없어,전상근 ,"24,603,300",7,발라드 ,2019.09.08
81,2020-09-30 23:59:59,82,00:00 (Zero O`Clock),방탄소년단 ,"23,843,523",9,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
82,2020-09-30 23:59:59,83,Black Swan,방탄소년단 ,"23,516,903",12,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
83,2020-09-30 23:59:59,84,돌덩이,하현우 ,"23,473,943",18,"댄스/팝,
OST ",2020.02.07
84,2020-09-30 23:59:59,85,비,폴킴 ,"23,400,065",5,알앤비/소울 ,2016.06.21
85,2020-09-30 23:59:59,86,"너에게 난, 나에게 넌",미도와 파라솔 ,"23,363,174",24,"발라드,
OST ",2020.05.29
86,2020-09-30 23:59:59,87,만개 (Prod. 신지후),김호중 ,"22,918,499",new,성인가요 ,2020.09.05
87,2020-09-30 23:59:59,88,너를 사랑하고 있어,백현 (BAEKHYUN) ,"22,694,121",2,"발라드,
OST ",2020.01.07
88,2020-09-30 23:59:59,89,친구,방탄소년단 ,"22,375,218",11,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
89,2020-09-30 23:59:59,90,어느 60대 노부부이야기,임영웅 ,"22,024,462",6,성인가요 ,2020.02.21
90,2020-09-30 23:59:59,91,밤편지,아이유 (IU) ,"21,268,584",13,발라드 ,2017.03.24
91,2020-09-30 23:59:59,92,우산이 없어요,김호중 ,"20,796,152",new,성인가요 ,2020.09.05
92,2020-09-30 23:59:59,93,Criminal,태민 (TAEMIN) ,"20,683,186",new,댄스/팝 ,2020.09.07
93,2020-09-30 23:59:59,94,별을 담은 시 (Ode To The Stars),"마크툽 (Maktub), 이라온 ","20,462,744",new,"인디,
알앤비/소울 ",2020.09.05
94,2020-09-30 23:59:59,95,내 눈물 모아,휘인 (Whee In) ,"20,081,824",12,"발라드,
OST ",2020.05.01
95,2020-09-30 23:59:59,96,그대 고운 내사랑,어반 자카파 (Urban Zakapa) ,"19,988,848",12,"댄스/팝,
OST ",2020.04.10
96,2020-09-30 23:59:59,97,Moon,방탄소년단 ,"19,603,170",11,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
97,2020-09-30 23:59:59,98,Filter,방탄소년단 ,"19,421,740",18,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
98,2020-09-30 23:59:59,99,Watermelon Sugar,Harry Styles ,"18,542,155",15,팝 ,2019.12.13
99,2020-09-30 23:59:59,100,Candy,백현 (BAEKHYUN) ,"18,411,496",8,알앤비/소울 ,2020.05.25
100,2020-09-30 23:59:59,101,"다시는 사랑하지 않고, 이별에 아파하기 싫어",백지영 ,"18,180,519",54,발라드 ,2019.12.22
101,2020-09-30 23:59:59,102,환상동화 (Secret Story of the Swan),IZ*ONE (아이즈원) ,"18,056,804",32,"댄스/팝,
발라드 ",2020.06.15
102,2020-09-30 23:59:59,103,조금 취했어 (Prod. 2soo),임재현 ,"17,714,452",9,"인디,
발라드 ",2019.09.24
103,2020-09-30 23:59:59,104,주저하는 연인들을 위해,잔나비 ,"17,358,825",8,"인디,
락/메탈 ",2019.03.13
104,2020-09-30 23:59:59,105,오래된 노래,임영웅 ,"17,041,087",HOT,성인가요 ,2020.08.14
105,2020-09-30 23:59:59,106,Square (2017),백예린 ,"16,907,747",1,"댄스/팝,
알앤비/소울 ",2019.12.10
106,2020-09-30 23:59:59,107,사계 (Four Seasons),태연 (TAEYEON) ,"16,652,640",4,"댄스/팝,
발라드 ",2019.03.24
107,2020-09-30 23:59:59,108,포장마차,황인욱 ,"16,593,697",10,발라드 ,2019.06.20
108,2020-09-30 23:59:59,109,찐이야,영탁 ,"16,294,557",28,성인가요 ,2020.03.13
109,2020-09-30 23:59:59,110,내일은 고백할게,태연 (TAEYEON) ,"16,249,396",new,"발라드,
OST ",2020.09.15
110,2020-09-30 23:59:59,111,사랑에 연습이 있었다면 (Prod. 2soo),임재현 ,"16,021,700",4,발라드 ,2018.09.25
111,2020-09-30 23:59:59,112,comethru,Jeremy Zucker ,"15,840,775",2,팝 ,2018.09.28
112,2020-09-30 23:59:59,113,시차,방탄소년단 ,"15,809,877",25,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
113,2020-09-30 23:59:59,114,Juice,Lizzo ,"15,778,684",8,"팝,
알앤비/소울 ",2019.05.10
114,2020-09-30 23:59:59,115,바램,임영웅 ,"15,726,548",16,성인가요 ,2020.01.17
115,2020-09-30 23:59:59,116,Senorita,"Shawn Mendes, Camila Cabello ","15,453,520",7,팝 ,2019.06.21
116,2020-09-30 23:59:59,117,We are Bulletproof : the Eternal,방탄소년단 ,"15,306,711",24,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
117,2020-09-30 23:59:59,118,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz) ,"15,147,067",1,발라드 ,2019.05.27
118,2020-09-30 23:59:59,119,WANNA BE MYSELF,마마무 (Mamamoo) ,"15,014,438",new,댄스/팝 ,2020.09.10
119,2020-09-30 23:59:59,120,듣고 싶던 말,허각 ,"14,910,638",HOT,발라드 ,2020.08.27
120,2020-09-30 23:59:59,121,깡 Official Remix,"식케이, pH-1, 박재범, 김하온 (HAON) ","14,795,968",45,랩/힙합 ,2020.06.04
121,2020-09-30 23:59:59,122,Sweet Love (취향저격 그녀 X Crush),크러쉬 (CRUSH) ,"14,164,674",new,알앤비/소울 ,2020.09.10
122,2020-09-30 23:59:59,123,Believer,Imagine Dragons ,"13,970,522",3,락 ,2017.06.23
123,2020-09-30 23:59:59,124,살았소,김호중 ,"13,951,063",new,발라드 ,2020.09.10
124,2020-09-30 23:59:59,125,Bad,Christopher ,"13,723,367",9,알앤비/소울 ,2019.11.08
125,2020-09-30 23:59:59,126,나가,"먼데이 키즈 (Monday Kiz), 이예준 ","13,597,191",23,발라드 ,2020.08.09
126,2020-09-30 23:59:59,127,WAP (Feat. Megan Thee Stallion),Cardi B ,"13,595,265",new,랩/힙합 ,2020.08.07
127,2020-09-30 23:59:59,128,LALALILALA,에이프릴(APRIL) ,"13,393,110",7,댄스/팝 ,2020.04.22
128,2020-09-30 23:59:59,129,Left & Right,세븐틴 ,"13,375,318",42,댄스/팝 ,2020.06.22
129,2020-09-30 23:59:59,130,가을 타나 봐,바이브 (Vibe) ,"13,349,998",new,발라드 ,2018.09.18
130,2020-09-30 23:59:59,131,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo ","13,337,771",21,팝 ,2020.06.11
131,2020-09-30 23:59:59,132,What You Waiting For,전소미 ,"13,305,445",71,"댄스/팝,
알앤비/소울 ",2020.07.22
132,2020-09-30 23:59:59,133,Shape of You,Ed Sheeran ,"13,157,523",9,"락,
팝 ",2017.03.03
133,2020-09-30 23:59:59,134,다시 만날까 봐,V.O.S ,"12,904,238",11,발라드 ,2019.09.01
134,2020-09-30 23:59:59,135,그때가 좋았어,케이시 (Kassy) ,"12,821,411",7,발라드 ,2018.12.31
135,2020-09-30 23:59:59,136,Bad Boy,"청하, Christopher ","12,774,423",new,팝 ,2020.09.23
136,2020-09-30 23:59:59,137,Birthday,Anne-Marie ,"12,733,042",19,팝 ,2020.02.07
137,2020-09-30 23:59:59,138,가을 아침,아이유 (IU) ,"12,712,341",new,"포크/어쿠스틱,
발라드 ",2017.09.22
138,2020-09-30 23:59:59,139,니 소식,송하예 ,"12,604,076",9,발라드 ,2019.05.11
139,2020-09-30 23:59:59,140,너에게 못했던 내 마지막 말은,다비치 ,"12,602,333",13,발라드 ,2019.05.17
140,2020-09-30 23:59:59,141,아직 너의 시간에 살아,이수현 ,"12,588,812",63,"발라드,
OST ",2020.07.12
141,2020-09-30 23:59:59,142,니가 왜 거기서 나와 (Narr. 고은아),영탁 ,"12,586,758",45,성인가요 ,2018.10.21
142,2020-09-30 23:59:59,143,그대라는 시,태연 (TAEYEON) ,"12,494,858",12,"발라드,
OST ",2019.07.21
143,2020-09-30 23:59:59,144,Tight,10cm ,"12,483,440",new,포크/어쿠스틱 ,2020.09.22
144,2020-09-30 23:59:59,145,Youth,Troye Sivan ,"12,381,508",12,팝 ,2016.01.23
145,2020-09-30 23:59:59,146,Attention,Charlie Puth ,"12,367,747",9,"팝,
알앤비/소울 ",2018.05.11
146,2020-09-30 23:59:59,147,나의 시간은,백현 (BAEKHYUN) ,"12,085,456",new,"발라드,
OST ",2020.09.22
147,2020-09-30 23:59:59,148,Mad at Disney,salem ilese ,"12,045,749",new,팝 ,2020.07.24
148,2020-09-30 23:59:59,149,Say So,Doja Cat ,"11,967,829",17,알앤비/소울 ,2019.11.07
149,2020-09-30 23:59:59,150,Blinding Lights,The Weeknd ,"11,884,637",7,팝 ,2019.11.29
150,2020-09-30 23:59:59,151,Obliviate,러블리즈 ,"11,554,232",new,댄스/팝 ,2020.09.01
151,2020-09-30 23:59:59,152,Way Back Home,숀 (SHAUN) ,"11,472,162",17,"인디,
일렉트로닉 ",2018.06.27
152,2020-09-30 23:59:59,153,가을밤 떠난 너,케이시 (Kassy) ,"11,442,394",74,발라드 ,2019.09.05
153,2020-09-30 23:59:59,154,Error (Feat. Loopy),ASH ISLAND ,"11,411,503",53,랩/힙합 ,2020.07.02
154,2020-09-30 23:59:59,155,기억해줘요 내 모든 날과 그때를,거미 ,"11,143,309",7,"발라드,
OST ",2019.08.04
155,2020-09-30 23:59:59,156,서면역에서,순순희 ,"11,095,837",new,"인디,
발라드 ",2020.05.05
156,2020-09-30 23:59:59,157,One Call Away,Charlie Puth ,"10,958,561",6,팝 ,2016.11.11
157,2020-09-30 23:59:59,158,Sugar,Maroon 5 ,"10,925,169",4,"락,
팝 ",2014.09.01
158,2020-09-30 23:59:59,159,너의 번호를 누르고 (Prod. 영화처럼),#안녕 ,"10,924,688",-,"인디,
발라드 ",2019.11.30
159,2020-09-30 23:59:59,160,술이 문제야,"장혜진, 윤민수 ","10,911,088",11,발라드 ,2019.06.18
160,2020-09-30 23:59:59,161,너의 모든 순간,성시경 ,"10,910,964",HOT,"발라드,
OST ",2014.02.12
161,2020-09-30 23:59:59,162,별 보러 가자,적재 ,"10,875,057",HOT,인디 ,2017.03.09
162,2020-09-30 23:59:59,163,보라빛 엽서,임영웅 ,"10,858,274",13,성인가요 ,2020.03.06
163,2020-09-30 23:59:59,164,삐삐,아이유 (IU) ,"10,794,676",8,"랩/힙합,
알앤비/소울 ",2018.10.10
164,2020-09-30 23:59:59,165,Speechless (Full),Naomi Scott ,"10,696,486",20,"팝,
OST ",2019.05.22
165,2020-09-30 23:59:59,166,넘쳐흘러,엠씨더맥스 (M.C The Max) ,"10,684,854",8,발라드 ,2019.01.02
166,2020-09-30 23:59:59,167,파도가 끝나는 곳까지,DAY6 (Even of Day) ,"10,683,028",new,락/메탈 ,2020.08.31
167,2020-09-30 23:59:59,168,"다시 난, 여기",백예린 ,"10,665,099",22,"발라드,
OST ",2020.01.12
168,2020-09-30 23:59:59,169,나의 오랜 연인에게,다비치 ,"10,351,834",18,발라드 ,2019.12.03
169,2020-09-30 23:59:59,170,여행,볼빨간사춘기 ,"10,338,838",34,"인디,
댄스/팝 ",2018.05.24
170,2020-09-30 23:59:59,171,Circles,Post Malone ,"10,263,760",10,랩/힙합 ,2019.09.06
171,2020-09-30 23:59:59,172,The Stealer,더보이즈(THE BOYZ) ,"10,201,639",new,댄스/팝 ,2020.09.21
172,2020-09-30 23:59:59,173,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize) ,"10,201,077",44,랩/힙합 ,2017.06.26
173,2020-09-30 23:59:59,174,노래방에서,장범준 ,"10,189,066",10,댄스/팝 ,2019.03.21
174,2020-09-30 23:59:59,175,ROXANNE,Arizona Zervas ,"9,970,937",19,랩/힙합 ,2019.10.10
175,2020-09-30 23:59:59,176,있어줘요,장덕철 ,"9,961,381",6,발라드 ,2019.10.09
176,2020-09-30 23:59:59,177,Happy,태연 (TAEYEON) ,"9,862,006",58,알앤비/소울 ,2020.05.04
177,2020-09-30 23:59:59,178,선물,멜로망스(Melomance) ,"9,789,861",25,"인디,
발라드 ",2017.07.10
178,2020-09-30 23:59:59,179,팔레트 (Feat. G-DRAGON),아이유 (IU) ,"9,783,865",26,"댄스/팝,
발라드,
알앤비/소울 ",2017.04.21
179,2020-09-30 23:59:59,180,Inner Child,방탄소년단 ,"9,718,231",12,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
180,2020-09-30 23:59:59,181,To Be Young (Feat. Doja Cat),Anne-Marie ,"9,649,660",6,팝 ,2020.02.07
181,2020-09-30 23:59:59,182,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE) ,"9,648,487",9,발라드 ,2016.03.30
182,2020-09-30 23:59:59,183,Lost Stars,Adam Levine ,"9,644,236",69,"팝,
OST ",2014.07.01
183,2020-09-30 23:59:59,184,시간의 바깥,아이유 (IU) ,"9,631,142",10,"댄스/팝,
발라드 ",2019.11.18
184,2020-09-30 23:59:59,185,달라달라,ITZY (있지) ,"9,592,265",7,댄스/팝 ,2019.02.12
185,2020-09-30 23:59:59,186,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (Maktub) ,"9,554,355",43,"인디,
알앤비/소울 ",2020.04.26
186,2020-09-30 23:59:59,187,우리 만남이,폴킴 ,"9,551,516",59,알앤비/소울 ,2020.04.22
187,2020-09-30 23:59:59,188,빌었어,창모 (CHANGMO) ,"9,487,666",23,랩/힙합 ,2019.11.29
188,2020-09-30 23:59:59,189,첫눈처럼 너에게 가겠다,에일리 (Ailee) ,"9,476,665",22,OST ,2017.01.07
189,2020-09-30 23:59:59,190,I`m Not The Only One,Sam Smith ,"9,474,109",23,"팝,
알앤비/소울 ",2014.01.01
190,2020-09-30 23:59:59,191,사계 (하루살이),엠씨더맥스 (M.C The Max) ,"9,449,526",20,발라드 ,2019.01.02
191,2020-09-30 23:59:59,192,Love Yourself,Justin Bieber ,"9,404,600",15,팝 ,2015.11.13
192,2020-09-30 23:59:59,193,솔직하게 말해서 나,김나영 ,"9,385,753",3,발라드 ,2019.06.09
193,2020-09-30 23:59:59,194,Never Not,Lauv ,"9,366,950",1,팝 ,2018.05.31
194,2020-09-30 23:59:59,195,Closer (Feat. Halsey),The Chainsmokers ,"9,350,167",3,팝 ,2016.11.04
195,2020-09-30 23:59:59,196,가을 안부,먼데이 키즈 (Monday Kiz) ,"9,313,874",new,발라드 ,2017.10.14
196,2020-09-30 23:59:59,197,지나오다,닐로 (Nilo) ,"9,300,731",9,발라드 ,2017.10.31
197,2020-09-30 23:59:59,198,광화문에서 (At Gwanghwamun),규현 (KYUHYUN) ,"9,239,978",new,발라드 ,2014.11.13
198,2020-09-30 23:59:59,199,워커홀릭,볼빨간사춘기 ,"9,223,262",17,"인디,
댄스/팝 ",2019.09.10
199,2020-09-30 23:59:59,200,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,"9,210,074",1,"인디,
발라드 ",2019.08.01
