,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
17,2019-10-31 23:59:59,18,떨어지는 낙엽까지도,헤이즈 (Heize) ,"85,604,690",new,알앤비/소울 ,2019.10.13
18,2019-10-31 23:59:59,19,우리 어떻게 할까요,첸 (CHEN) ,"82,555,110",new,발라드 ,2019.10.01
19,2019-10-31 23:59:59,20,그대라는 시,태연 (TAEYEON) ,"81,622,413",11,"발라드,
OST ",2019.07.21
20,2019-10-31 23:59:59,21,술이 문제야,"장혜진, 윤민수 ","80,831,257",8,발라드 ,2019.06.18
21,2019-10-31 23:59:59,22,사랑에 연습이 있었다면 (Prod. 2soo),임재현 ,"80,783,677",5,발라드 ,2018.09.25
22,2019-10-31 23:59:59,23,헤어지자 (Prod. 정키),휘인 (Whee In) ,"80,685,453",16,발라드 ,2019.09.04
23,2019-10-31 23:59:59,24,Senorita,"Shawn Mendes, Camila Cabello ","78,406,553",2,팝 ,2019.06.21
24,2019-10-31 23:59:59,25,가끔 이러다,펀치 (Punch) ,"77,922,734",4,알앤비/소울 ,2019.09.18
25,2019-10-31 23:59:59,26,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz) ,"72,816,800",2,발라드 ,2019.05.27
26,2019-10-31 23:59:59,27,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴 ,"71,716,962",-,"발라드,
OST ",2018.03.20
27,2019-10-31 23:59:59,28,bad guy,Billie Eilish ,"70,035,886",5,팝 ,2019.03.29
28,2019-10-31 23:59:59,29,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO) ,"68,378,594",HOT,랩/힙합 ,2019.09.30
29,2019-10-31 23:59:59,30,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단 ,"64,635,325",2,"랩/힙합,
알앤비/소울 ",2019.04.12
30,2019-10-31 23:59:59,31,헤어져줘서 고마워,벤 (Ben) ,"63,342,155",12,발라드 ,2019.07.03
31,2019-10-31 23:59:59,32,나의 어깨에 기대어요,10cm ,"60,788,375",12,"발라드,
OST ",2019.07.20
32,2019-10-31 23:59:59,33,달,AKMU (악뮤) ,"60,098,585",50,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
33,2019-10-31 23:59:59,34,너를 만나,폴킴 ,"59,781,414",1,발라드 ,2018.10.29
34,2019-10-31 23:59:59,35,Done For Me,펀치 (Punch) ,"59,094,275",23,"발라드,
OST ",2019.08.18
35,2019-10-31 23:59:59,36,사계 (Four Seasons),태연 (TAEYEON) ,"58,343,712",7,"댄스/팝,
발라드 ",2019.03.24
36,2019-10-31 23:59:59,37,사람,지코 (ZICO) ,"57,779,246",new,랩/힙합 ,2019.09.30
37,2019-10-31 23:59:59,38,BAND,"창모, Hash Swan, ASH ISLAND, 김효은 ","57,588,259",2,랩/힙합 ,2019.06.08
38,2019-10-31 23:59:59,39,내 목소리 들리니,벤 (Ben) ,"57,477,056",23,"발라드,
OST ",2019.08.11
39,2019-10-31 23:59:59,40,Speechless (Full),Naomi Scott ,"57,364,823",8,"팝,
OST ",2019.05.22
40,2019-10-31 23:59:59,41,"인기 (Feat. 송가인, 챈슬러)",MC몽 ,"54,974,265",new,랩/힙합 ,2019.10.25
41,2019-10-31 23:59:59,42,솔직하게 말해서 나,김나영 ,"54,406,412",11,발라드 ,2019.06.09
42,2019-10-31 23:59:59,43,다시 만날까 봐,V.O.S ,"53,065,201",4,발라드 ,2019.09.01
43,2019-10-31 23:59:59,44,벗,닐로 (Nilo) ,"52,755,366",11,발라드 ,2019.08.26
44,2019-10-31 23:59:59,45,그때가 좋았어,케이시 (Kassy) ,"52,434,050",5,발라드 ,2018.12.31
45,2019-10-31 23:59:59,46,Paris In The Rain,Lauv ,"51,795,172",1,팝 ,2018.05.31
46,2019-10-31 23:59:59,47,내 맘을 볼 수 있나요,헤이즈 (Heize) ,"51,519,432",26,"발라드,
OST ",2019.07.28
47,2019-10-31 23:59:59,48,너에게 못했던 내 마지막 말은,다비치 ,"51,493,236",10,발라드 ,2019.05.17
48,2019-10-31 23:59:59,49,날라리 (LALALAY),선미 ,"51,214,673",34,댄스/팝 ,2019.08.27
49,2019-10-31 23:59:59,50,노래방에서,장범준 ,"49,726,323",5,댄스/팝 ,2019.03.21
50,2019-10-31 23:59:59,51,ICY,ITZY (있지) ,"48,824,472",25,댄스/팝 ,2019.07.29
51,2019-10-31 23:59:59,52,주저하는 연인들을 위해,잔나비 ,"43,781,259",2,"인디,
락/메탈 ",2019.03.13
52,2019-10-31 23:59:59,53,인사,멜로망스(Melomance) ,"43,631,310",12,"인디,
포크/어쿠스틱,
발라드 ",2019.07.09
53,2019-10-31 23:59:59,54,나빠(NAPPA),크러쉬 (CRUSH) ,"43,269,318",36,알앤비/소울 ,2019.08.28
54,2019-10-31 23:59:59,55,Snapping,청하 ,"43,034,245",13,댄스/팝 ,2019.06.24
55,2019-10-31 23:59:59,56,내 안부,이우 ,"42,876,469",8,발라드 ,2019.07.16
56,2019-10-31 23:59:59,57,FANCY,TWICE ,"42,843,025",6,댄스/팝 ,2019.04.22
57,2019-10-31 23:59:59,58,FREEDOM,AKMU (악뮤) ,"42,144,470",50,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
58,2019-10-31 23:59:59,59,사월이 지나면 우리 헤어져요 (Beautiful goodbye),첸 (CHEN) ,"40,659,434",9,발라드 ,2019.04.01
59,2019-10-31 23:59:59,60,샤넬 (Feat. 박봄),MC몽 ,"40,565,730",new,랩/힙합 ,2019.10.25
60,2019-10-31 23:59:59,61,물 만난 물고기,AKMU (악뮤) ,"39,896,529",51,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
61,2019-10-31 23:59:59,62,밤 끝없는 밤,AKMU (악뮤) ,"39,533,124",63,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
62,2019-10-31 23:59:59,63,Another Day,"먼데이 키즈 (Monday Kiz), 펀치 (Punch) ","39,513,852",26,"발라드,
OST ",2019.07.14
63,2019-10-31 23:59:59,64,비,폴킴 ,"39,037,431",6,알앤비/소울 ,2016.06.21
64,2019-10-31 23:59:59,65,이별행동,이우 ,"38,681,450",new,발라드 ,2019.10.06
65,2019-10-31 23:59:59,66,가라사대,비와이(BewhY) ,"38,387,976",4,랩/힙합 ,2019.07.25
66,2019-10-31 23:59:59,67,뱃노래,AKMU (악뮤) ,"38,377,582",40,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
67,2019-10-31 23:59:59,68,Believer,Imagine Dragons ,"38,041,418",1,락 ,2017.06.23
68,2019-10-31 23:59:59,69,"담아 (Feat. 염따, pH-1) (Prod. BOYCOLD)","스윙스(Swings), Kid Milli, 매드 클라운 ","37,752,855",25,랩/힙합 ,2019.08.24
69,2019-10-31 23:59:59,70,달라달라,ITZY (있지) ,"36,442,944",15,댄스/팝 ,2019.02.12
70,2019-10-31 23:59:59,71,만추 (Feat. Crush),헤이즈 (Heize) ,"35,958,401",new,알앤비/소울 ,2019.10.13
71,2019-10-31 23:59:59,72,나만 아픈 일,이해리 ,"35,107,331",31,발라드 ,2019.09.23
72,2019-10-31 23:59:59,73,"아퍼 (Feat. Kid Milli, Lil tachi, 김승민, NO:EL, C JAMM)",기리보이(Giriboy) ,"34,797,380",16,랩/힙합 ,2019.06.10
73,2019-10-31 23:59:59,74,널 안지 않을 수 있어야지,첸 (CHEN) ,"34,785,265",new,발라드 ,2019.10.01
74,2019-10-31 23:59:59,75,음파음파 (Umpah Umpah),레드벨벳(Red Velvet) ,"34,729,759",41,"댄스/팝,
알앤비/소울 ",2019.08.20
75,2019-10-31 23:59:59,76,사계 (하루살이),엠씨더맥스 (M.C The Max) ,"34,638,359",10,발라드 ,2019.01.02
76,2019-10-31 23:59:59,77,불티 (Spark),태연 (TAEYEON) ,"33,996,871",new,"댄스/팝,
발라드,
알앤비/소울 ",2019.10.28
77,2019-10-31 23:59:59,78,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE) ,"33,854,545",1,발라드 ,2016.03.30
78,2019-10-31 23:59:59,79,Way Back Home,숀 (SHAUN) ,"33,237,692",15,"인디,
일렉트로닉 ",2018.06.27
79,2019-10-31 23:59:59,80,봄날,방탄소년단 ,"33,213,861",5,"댄스/팝,
랩/힙합 ",2017.02.13
80,2019-10-31 23:59:59,81,XX,볼빨간사춘기 ,"31,963,386",29,"인디,
댄스/팝 ",2019.09.10
81,2019-10-31 23:59:59,82,Goodbye,박효신 ,"31,921,922",12,발라드 ,2019.05.06
82,2019-10-31 23:59:59,83,괜찮아도 괜찮아 (That`s okay),디오 (D.O.) ,"31,357,621",16,알앤비/소울 ,2019.07.01
83,2019-10-31 23:59:59,84,We don`t talk together (Feat. 기리보이) (Prod. SUGA),헤이즈 (Heize) ,"31,297,521",28,"댄스/팝,
알앤비/소울 ",2019.07.07
84,2019-10-31 23:59:59,85,"나만, 봄",볼빨간사춘기 ,"30,133,972",20,"인디,
포크/어쿠스틱 ",2019.04.02
85,2019-10-31 23:59:59,86,옥탑방,엔플라잉 (N.Flying) ,"29,896,388",23,댄스/팝 ,2019.01.02
86,2019-10-31 23:59:59,87,IDOL,방탄소년단 ,"29,831,284",11,랩/힙합 ,2018.08.24
87,2019-10-31 23:59:59,88,"그대의 밤, 나의 아침",브라운 아이드 소울(Brown Eyed Soul) ,"29,790,465",new,알앤비/소울 ,2019.09.30
88,2019-10-31 23:59:59,89,고래,AKMU (악뮤) ,"29,304,313",64,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
89,2019-10-31 23:59:59,90,FLASH,X1 (엑스원) ,"27,977,360",44,"댄스/팝,
발라드 ",2019.08.27
90,2019-10-31 23:59:59,91,25,볼빨간사춘기 ,"27,621,561",38,"인디,
댄스/팝 ",2019.09.10
91,2019-10-31 23:59:59,92,밤편지,아이유 (IU) ,"26,970,065",1,발라드 ,2017.03.24
92,2019-10-31 23:59:59,93,작별 인사,AKMU (악뮤) ,"26,858,667",68,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
93,2019-10-31 23:59:59,94,시간을 갖자,AKMU (악뮤) ,"26,678,247",71,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
94,2019-10-31 23:59:59,95,호랑이소굴 (Feat. Jvcki Wai),기리보이(Giriboy) ,"25,664,685",new,랩/힙합 ,2019.10.13
95,2019-10-31 23:59:59,96,비가 내리는 날에는,윤하 ,"25,568,710",37,발라드 ,2019.07.02
96,2019-10-31 23:59:59,97,벌써 12시,청하 ,"25,165,582",25,댄스/팝 ,2019.01.02
97,2019-10-31 23:59:59,98,넘쳐흘러,엠씨더맥스 (M.C The Max) ,"25,071,520",25,발라드 ,2019.01.02
98,2019-10-31 23:59:59,99,더 사랑해줄걸,AKMU (악뮤) ,"24,903,939",53,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
99,2019-10-31 23:59:59,100,전화를 할까봐,오반 (OVAN) ,"24,653,907",new,"인디,
발라드 ",2019.10.06
100,2019-10-31 23:59:59,101,comethru,Jeremy Zucker ,"24,111,741",21,팝 ,2018.09.28
101,2019-10-31 23:59:59,102,내 생애 가장 행복한 시간 Part.2 (Feat. 양다일),MC몽 ,"23,500,679",new,랩/힙합 ,2019.10.25
102,2019-10-31 23:59:59,103,LOVE ME,뉴이스트 (NU`EST) ,"23,442,960",new,댄스/팝 ,2019.10.21
103,2019-10-31 23:59:59,104,그 끝에 그대,청하 ,"23,160,986",55,"발라드,
OST ",2019.08.03
104,2019-10-31 23:59:59,105,그대에게,첸 (CHEN) ,"22,926,599",new,발라드 ,2019.10.01
105,2019-10-31 23:59:59,106,헤어질 자신 있니 (Narr. SBS 박선영 아나운서),"앤씨아 (NC.A), HYNN(박혜원) ","22,284,947",new,"인디,
발라드 ",2019.10.11
106,2019-10-31 23:59:59,107,A Whole New World,"Mena Massoud, Naomi Scott ","21,521,078",29,"팝,
OST ",2019.05.22
107,2019-10-31 23:59:59,108,고운 그대는 시들지 않으리,첸 (CHEN) ,"20,958,831",new,발라드 ,2019.10.01
108,2019-10-31 23:59:59,109,Love Shot,EXO ,"20,684,068",14,댄스/팝 ,2018.12.13
109,2019-10-31 23:59:59,110,초록빛,폴킴 ,"20,330,897",9,발라드 ,2019.01.17
110,2019-10-31 23:59:59,111,I Don`t Care,"Ed Sheeran, Justin Bieber ","20,271,575",20,"팝,
일렉트로닉 ",2019.07.12
111,2019-10-31 23:59:59,112,정말 헤어지는 거야 (With 죠지),린 (LYn) ,"20,064,773",new,발라드 ,2019.10.18
112,2019-10-31 23:59:59,113,Kill This Love,BLACKPINK ,"19,988,792",32,"댄스/팝,
랩/힙합 ",2019.04.05
113,2019-10-31 23:59:59,114,가을 타나 봐,바이브 (Vibe) ,"19,946,005",12,발라드 ,2018.09.18
114,2019-10-31 23:59:59,115,지나오다,닐로 (Nilo) ,"19,448,619",10,발라드 ,2017.10.31
115,2019-10-31 23:59:59,116,Shape of You,Ed Sheeran ,"19,438,153",2,"락,
팝 ",2017.03.03
116,2019-10-31 23:59:59,117,Destiny (나의 지구),오마이걸 (OH MY GIRL) ,"19,411,647",47,댄스/팝 ,2019.09.20
117,2019-10-31 23:59:59,118,Say Goodbye,송하예 ,"19,335,837",58,"발라드,
OST ",2019.08.17
118,2019-10-31 23:59:59,119,이별하러 가는 길,임한별 ,"19,113,024",33,발라드 ,2018.09.13
119,2019-10-31 23:59:59,120,"thank u, next",Ariana Grande ,"18,887,226",10,팝 ,2018.11.03
120,2019-10-31 23:59:59,121,FRIENDS,"Marshmello, Anne-Marie ","18,675,665",1,"알앤비/소울,
일렉트로닉 ",2018.04.27
121,2019-10-31 23:59:59,122,우리 시작해도 괜찮을까요,"정준일, 권진아 ","18,674,327",new,발라드 ,2019.10.12
122,2019-10-31 23:59:59,123,그댄 모르죠,첸 (CHEN) ,"18,647,366",new,발라드 ,2019.10.01
123,2019-10-31 23:59:59,124,여행,볼빨간사춘기 ,"18,323,014",18,"인디,
댄스/팝 ",2018.05.24
124,2019-10-31 23:59:59,125,삐삐,아이유 (IU) ,"18,304,195",10,"랩/힙합,
알앤비/소울 ",2018.10.10
125,2019-10-31 23:59:59,126,Youth,Troye Sivan ,"18,103,920",2,팝 ,2016.01.23
126,2019-10-31 23:59:59,127,돈 Call Me (Prod. BRLLNT),염따 (YumDDa) ,"17,823,981",31,랩/힙합 ,2019.05.10
127,2019-10-31 23:59:59,128,180도,벤 (Ben) ,"17,756,589",28,발라드 ,2018.12.07
128,2019-10-31 23:59:59,129,New Day,폴킴 ,"17,599,575",new,알앤비/소울 ,2019.10.07
129,2019-10-31 23:59:59,130,Attention,Charlie Puth ,"17,569,864",12,"팝,
알앤비/소울 ",2018.05.11
130,2019-10-31 23:59:59,131,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL) ,"17,460,138",49,"댄스/팝,
발라드 ",2019.08.05
131,2019-10-31 23:59:59,132,On My Way,"Alan Walker, Sabrina Carpenter, Farruko ","17,451,162",13,2019.03.21,싱글
132,2019-10-31 23:59:59,133,문제 (Feat. 쿠기 (Coogie)),서동현 ,"17,211,792",75,랩/힙합 ,2019.09.21
133,2019-10-31 23:59:59,134,별 보러 갈래?,볼빨간사춘기 ,"17,073,884",32,"인디,
포크/어쿠스틱 ",2019.04.02
134,2019-10-31 23:59:59,135,우리가,백지영 ,"17,066,582",new,발라드 ,2019.10.04
135,2019-10-31 23:59:59,136,Dance The Night Away,TWICE ,"16,778,562",32,댄스/팝 ,2018.07.09
136,2019-10-31 23:59:59,137,소우주 (Mikrokosmos),방탄소년단 ,"16,753,347",40,"랩/힙합,
알앤비/소울 ",2019.04.12
137,2019-10-31 23:59:59,138,사랑 둘,김필 ,"16,717,270",new,발라드 ,2019.10.10
138,2019-10-31 23:59:59,139,7 rings,Ariana Grande ,"16,684,016",17,팝 ,2019.01.18
139,2019-10-31 23:59:59,140,Make It Right (Feat. Lauv),방탄소년단 ,"16,612,827",new,랩/힙합 ,2019.10.18
140,2019-10-31 23:59:59,141,"All Falls Down (Feat. Noah Cyrus, Digital Farm Animals)",Alan Walker ,"16,453,466",9,일렉트로닉 ,2018.12.14
141,2019-10-31 23:59:59,142,비워 (Beer) (Prod. Way Ched),"CHANGMO, Hash Swan, ASH ISLAND, 김효은, Leellamarz & The Quiett ","16,235,084",50,랩/힙합 ,2019.06.28
142,2019-10-31 23:59:59,143,당신과는 천천히,장범준 ,"16,223,731",20,댄스/팝 ,2019.03.21
143,2019-10-31 23:59:59,144,가을 안부,먼데이 키즈 (Monday Kiz) ,"16,209,536",18,발라드 ,2017.10.14
144,2019-10-31 23:59:59,145,One Call Away,Charlie Puth ,"15,965,207",12,팝 ,2016.11.11
145,2019-10-31 23:59:59,146,복숭아,아이유 (IU) ,"15,897,050",new,"댄스/팝,
발라드 ",2012.05.11
146,2019-10-31 23:59:59,147,가을속에서,"화사(Hwa Sa), WOOGIE ","15,852,269",new,알앤비/소울 ,2019.10.11
147,2019-10-31 23:59:59,148,YES or YES,TWICE ,"15,567,831",16,댄스/팝 ,2018.11.05
148,2019-10-31 23:59:59,149,서울 밤 (Feat. 빈지노),어반 자카파 (Urban Zakapa) ,"15,504,606",65,알앤비/소울 ,2019.06.13
149,2019-10-31 23:59:59,150,잘 자요,첸 (CHEN) ,"15,484,509",new,발라드 ,2019.10.01
150,2019-10-31 23:59:59,151,Talk,"Khalid, Disclosure ","15,412,862",16,알앤비/소울 ,2019.04.05
151,2019-10-31 23:59:59,152,그건 아마 우리의 잘못은 아닐 거야,백예린 ,"15,280,094",15,"랩/힙합,
알앤비/소울 ",2019.03.18
152,2019-10-31 23:59:59,153,고백,양다일 ,"15,277,459",19,발라드 ,2018.10.15
153,2019-10-31 23:59:59,154,혼코노 (Honkono),하은 (라코스테남) ,"15,257,333",new,"인디,
발라드 ",2019.10.17
154,2019-10-31 23:59:59,155,Good Day (Feat. 팔로알토) (Prod. 코드 쿤스트),"pH-1, Kid Milli, 루피 (Loopy) ","15,191,840",12,랩/힙합 ,2018.10.06
155,2019-10-31 23:59:59,156,바다 (Feat. 기리보이) (Prod. 기리보이),"Woodie Gochild, 최엘비 (CHOILB), BIG Naughty (서동현), 영비, Chillin Homie ","15,163,020",85,랩/힙합 ,2019.08.31
156,2019-10-31 23:59:59,157,대충 입고 나와,우디(Woody) ,"15,098,771",69,"인디,
랩/힙합 ",2019.05.29
157,2019-10-31 23:59:59,158,비오는 날 뭐해,하은 (라코스테남) ,"15,032,469",68,"인디,
발라드 ",2019.07.11
158,2019-10-31 23:59:59,159,오늘 밤에,홍진영 ,"15,012,202",61,성인가요 ,2019.03.08
159,2019-10-31 23:59:59,160,너만 너만 너만,양다일 ,"15,001,642",86,"발라드,
OST ",2019.07.27
160,2019-10-31 23:59:59,161,나의 사춘기에게,볼빨간사춘기 ,"14,872,520",32,"인디,
댄스/팝 ",2017.09.28
161,2019-10-31 23:59:59,162,Havana (Feat. Young Thug),Camila Cabello ,"14,774,589",2,팝 ,2018.01.12
162,2019-10-31 23:59:59,163,열애중,벤 (Ben) ,"14,704,719",32,"발라드,
알앤비/소울 ",2018.05.08
163,2019-10-31 23:59:59,164,그날처럼,장덕철 ,"14,697,792",25,"댄스/팝,
발라드 ",2017.11.28
164,2019-10-31 23:59:59,165,내 생에 아름다운,케이윌 (K.Will) ,"14,637,835",32,"발라드,
OST ",2018.10.23
165,2019-10-31 23:59:59,166,이 노래가 클럽에서 나온다면,우디(Woody) ,"14,521,290",37,"인디,
랩/힙합 ",2019.01.23
166,2019-10-31 23:59:59,167,"fuck, i`m lonely","Lauv, Anne-Marie ","14,421,875",21,팝 ,2019.08.02
167,2019-10-31 23:59:59,168,진심이 담긴 노래 (True Song),케이시 (Kassy) ,"14,298,111",41,발라드 ,2019.03.28
168,2019-10-31 23:59:59,169,선물,멜로망스(Melomance) ,"14,214,849",14,"인디,
발라드 ",2017.07.10
169,2019-10-31 23:59:59,170,놀면 뭐해?,"보이비, 개코, 최자, 지구인, GRAY(그레이), 크러쉬 (CRUSH), 원슈타인 (Wonstein), 마미손, Zior Park, 샘김(Sam Kim) ","14,124,288",new,댄스/팝 ,2019.10.19
170,2019-10-31 23:59:59,171,If I Can`t Have You,Shawn Mendes ,"13,991,137",17,팝 ,2019.05.03
171,2019-10-31 23:59:59,172,Honesty,Pink Sweat$ ,"13,929,700",22,(0/100),
172,2019-10-31 23:59:59,173,하루도 그대를 사랑하지 않은 적이 없었다,임창정 ,"13,841,787",26,"댄스/팝,
발라드 ",2018.09.19
173,2019-10-31 23:59:59,174,이상한 사람,존 박 ,"13,785,922",new,"포크/어쿠스틱,
OST ",2019.10.03
174,2019-10-31 23:59:59,175,Memories,Maroon 5 ,"13,707,825",HOT,팝 ,2019.09.20
175,2019-10-31 23:59:59,176,취하고 싶다 (Prod. By 전태익),황인욱 ,"13,702,292",17,발라드 ,2017.07.28
176,2019-10-31 23:59:59,177,일기,헤이즈 (Heize) ,"13,668,283",new,알앤비/소울 ,2019.10.13
177,2019-10-31 23:59:59,178,Lost Stars,Adam Levine ,"13,620,284",24,"팝,
OST ",2014.07.01
178,2019-10-31 23:59:59,179,신용재,하은 ,"13,592,077",38,발라드 ,2018.11.06
179,2019-10-31 23:59:59,180,i`m so tired...,"Lauv, Troye Sivan ","13,517,620",2,팝 ,2019.01.24
180,2019-10-31 23:59:59,181,EX,Kiana Lede ,"13,506,342",60,알앤비/소울 ,2018.07.13
181,2019-10-31 23:59:59,182,미안해,양다일 ,"13,310,339",-,"발라드,
알앤비/소울 ",2017.12.29
182,2019-10-31 23:59:59,183,We Don`t Talk Anymore (Feat. Selena Gomez),Charlie Puth ,"13,222,864",16,팝 ,2016.11.11
183,2019-10-31 23:59:59,184,Thunder,Imagine Dragons ,"13,126,482",9,락 ,2017.06.23
184,2019-10-31 23:59:59,185,Taste,볼빨간사춘기 ,"13,031,164",106,"인디,
댄스/팝 ",2019.09.10
185,2019-10-31 23:59:59,186,Closer (Feat. Halsey),The Chainsmokers ,"13,017,427",5,팝 ,2016.11.04
186,2019-10-31 23:59:59,187,다섯 번째 계절 (SSFWL),오마이걸 (OH MY GIRL) ,"13,002,434",3,"댄스/팝,
발라드 ",2019.05.08
187,2019-10-31 23:59:59,188,Love Yourself,Justin Bieber ,"12,971,103",1,팝 ,2015.11.13
188,2019-10-31 23:59:59,189,온도 (Feat. 수란),MC몽 ,"12,925,195",new,랩/힙합 ,2019.10.25
189,2019-10-31 23:59:59,190,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize) ,"12,813,942",22,랩/힙합 ,2017.06.26
190,2019-10-31 23:59:59,191,Someone Like You,Adele ,"12,700,092",4,"팝,
알앤비/소울 ",2011.01.24
191,2019-10-31 23:59:59,192,There`s Nothing Holdin` Me Back,Shawn Mendes ,"12,652,252",4,팝 ,2017.04.21
192,2019-10-31 23:59:59,193,wish you were gay,Billie Eilish ,"12,605,901",HOT,팝 ,2019.03.04
193,2019-10-31 23:59:59,194,HandClap,Fitz & The Tantrums ,"12,561,814",8,"팝,
알앤비/소울 ",2017.07.24
194,2019-10-31 23:59:59,195,Chandelier,Sia ,"12,550,773",62,"락,
팝 ",2014.03.17
195,2019-10-31 23:59:59,196,띵 (Prod. By 기리보이),"Jvcki Wai, Young B, Osshun Gum, 한요한 ","12,533,919",29,랩/힙합 ,2019.01.13
196,2019-10-31 23:59:59,197,SOSO,위너(WINNER) ,"12,479,166",new,댄스/팝 ,2019.10.23
197,2019-10-31 23:59:59,198,트루먼 쇼,"윤비(YunB), 영비(Young B) ","12,444,822",85,랩/힙합 ,2019.09.14
198,2019-10-31 23:59:59,199,독 : Fear,세븐틴 ,"12,429,850",55,댄스/팝 ,2019.09.16
199,2019-10-31 23:59:59,200,SUPER Clap,슈퍼주니어 (Super Junior) ,"12,424,901",new,댄스/팝 ,2019.10.14
