,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
24,2020-07-31 23:59:59,25,좋은 사람 있으면 소개시켜줘,조이 (JOY) ,"58,262,228",16,"댄스/팝,
OST ",2020.03.20
25,2020-07-31 23:59:59,26,나비와 고양이 (Feat. 백현 (BAEKHYUN)),볼빨간사춘기 ,"56,744,803",18,"인디,
포크/어쿠스틱 ",2020.05.13
26,2020-07-31 23:59:59,27,처음처럼,엠씨더맥스 (M.C The Max) ,"56,279,074",10,발라드 ,2020.03.25
27,2020-07-31 23:59:59,28,시작,가호 (Gaho) ,"55,120,450",13,"댄스/팝,
OST ",2020.02.01
28,2020-07-31 23:59:59,29,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤) ,"53,213,861",4,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
29,2020-07-31 23:59:59,30,2002,Anne-Marie ,"53,063,834",3,"알앤비/소울,
일렉트로닉 ",2018.04.27
30,2020-07-31 23:59:59,31,늦은 밤 너의 집 앞 골목길에서,노을 ,"50,299,167",-,발라드 ,2019.11.07
31,2020-07-31 23:59:59,32,환상동화 (Secret Story of the Swan),IZ*ONE (아이즈원) ,"48,444,377",3,"댄스/팝,
발라드 ",2020.06.15
32,2020-07-31 23:59:59,33,깡 Official Remix,"식케이, pH-1, 박재범, 김하온 (HAON) ","48,352,424",26,랩/힙합 ,2020.06.04
33,2020-07-31 23:59:59,34,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴 ,"47,719,220",3,"발라드,
OST ",2018.03.20
34,2020-07-31 23:59:59,35,Psycho,레드벨벳(Red Velvet) ,"47,550,090",1,댄스/팝 ,2019.12.23
35,2020-07-31 23:59:59,36,"너에게 난, 나에게 넌",미도와 파라솔 ,"45,978,137",26,"발라드,
OST ",2020.05.29
36,2020-07-31 23:59:59,37,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단 ,"45,869,778",8,"랩/힙합,
알앤비/소울 ",2019.04.12
37,2020-07-31 23:59:59,38,화려하지 않은 고백,규현 (KYUHYUN) ,"45,308,379",24,"발라드,
OST ",2020.04.03
38,2020-07-31 23:59:59,39,Left & Right,세븐틴 ,"44,616,959",36,댄스/팝 ,2020.06.22
39,2020-07-31 23:59:59,40,마음을 드려요,아이유 (IU) ,"43,972,860",4,"발라드,
OST ",2020.02.15
40,2020-07-31 23:59:59,41,ON,방탄소년단 ,"43,747,036",16,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
41,2020-07-31 23:59:59,42,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub) ,"43,301,976",-,"인디,
발라드,
알앤비/소울 ",2019.06.09
42,2020-07-31 23:59:59,43,이제 나만 믿어요,임영웅 ,"42,587,841",11,성인가요 ,2020.04.03
43,2020-07-31 23:59:59,44,덤더럼(Dumhdurum),에이핑크 (Apink) ,"42,435,762",20,댄스/팝 ,2020.04.13
44,2020-07-31 23:59:59,45,그 여름을 틀어줘,"싹쓰리 (유두래곤, 린다G, 비룡) ","41,696,782",new,댄스/팝 ,2020.07.25
45,2020-07-31 23:59:59,46,Maniac,Conan Gray ,"40,342,785",2,팝 ,2019.10.25
46,2020-07-31 23:59:59,47,Paris In The Rain,Lauv ,"39,607,725",2,팝 ,2018.05.31
47,2020-07-31 23:59:59,48,Love poem,아이유 (IU) ,"39,379,302",5,"댄스/팝,
발라드 ",2019.11.18
48,2020-07-31 23:59:59,49,홀로,이하이 ,"38,379,873",new,알앤비/소울 ,2020.07.23
49,2020-07-31 23:59:59,50,어떻게 지내 (답가),런치 ,"37,413,434",7,"인디,
랩/힙합 ",2020.06.06
50,2020-07-31 23:59:59,51,첫 줄,신용재 ,"37,195,651",new,발라드 ,2020.07.01
51,2020-07-31 23:59:59,52,돌덩이,하현우 ,"37,117,658",14,"댄스/팝,
OST ",2020.02.07
52,2020-07-31 23:59:59,53,안녕,폴킴 ,"37,018,273",1,"발라드,
OST ",2019.08.12
53,2020-07-31 23:59:59,54,그때 그 아인,김필 ,"36,947,169",14,"발라드,
OST ",2020.02.15
54,2020-07-31 23:59:59,55,그대 고운 내사랑,어반 자카파 (Urban Zakapa) ,"36,880,756",33,"댄스/팝,
OST ",2020.04.10
55,2020-07-31 23:59:59,56,사랑은 지날수록 더욱 선명하게 남아,전상근 ,"36,389,082",16,발라드 ,2020.06.07
56,2020-07-31 23:59:59,57,FIESTA,IZ*ONE (아이즈원) ,"35,648,575",11,"댄스/팝,
발라드 ",2020.02.17
57,2020-07-31 23:59:59,58,내 눈물 모아,휘인 (Whee In) ,"35,511,573",30,"발라드,
OST ",2020.05.01
58,2020-07-31 23:59:59,59,우리 왜 헤어져야 해,신예영 ,"34,603,966",-,발라드 ,2019.11.20
59,2020-07-31 23:59:59,60,WANNABE,ITZY (있지) ,"34,326,415",21,댄스/팝 ,2020.03.09
60,2020-07-31 23:59:59,61,취했나봐,황인욱 ,"32,633,384",14,발라드 ,2020.05.24
61,2020-07-31 23:59:59,62,반만,진민호 ,"31,591,175",14,발라드 ,2019.11.30
62,2020-07-31 23:59:59,63,Candy,백현 (BAEKHYUN) ,"31,076,335",33,알앤비/소울 ,2020.05.25
63,2020-07-31 23:59:59,64,bad guy,Billie Eilish ,"30,489,735",8,팝 ,2019.03.29
64,2020-07-31 23:59:59,65,너를 만나,폴킴 ,"30,234,611",2,발라드 ,2018.10.29
65,2020-07-31 23:59:59,66,찐이야,영탁 ,"29,417,094",14,성인가요 ,2020.03.13
66,2020-07-31 23:59:59,67,HIP,마마무 (Mamamoo) ,"29,286,704",12,댄스/팝 ,2019.11.14
67,2020-07-31 23:59:59,68,Painkiller,Ruel ,"29,260,365",-,팝 ,2019.04.30
68,2020-07-31 23:59:59,69,아직 너의 시간에 살아,이수현 ,"28,342,896",new,"발라드,
OST ",2020.07.12
69,2020-07-31 23:59:59,70,너를 사랑하고 있어,백현 (BAEKHYUN) ,"27,764,096",20,"발라드,
OST ",2020.01.07
70,2020-07-31 23:59:59,71,시든 꽃에 물을 주듯,HYNN(박혜원) ,"27,140,875",2,발라드 ,2019.03.31
71,2020-07-31 23:59:59,72,Error (Feat. Loopy),ASH ISLAND ,"27,120,467",new,랩/힙합 ,2020.07.02
72,2020-07-31 23:59:59,73,니가 왜 거기서 나와 (Narr. 고은아),영탁 ,"27,081,867",8,성인가요 ,2018.10.21
73,2020-07-31 23:59:59,74,Happy,태연 (TAEYEON) ,"26,746,876",33,알앤비/소울 ,2020.05.04
74,2020-07-31 23:59:59,75,봄날,방탄소년단 ,"26,039,624",2,"댄스/팝,
랩/힙합 ",2017.02.13
75,2020-07-31 23:59:59,76,Stuck with U,"Ariana Grande, Justin Bieber ","25,561,531",14,팝 ,2020.05.08
76,2020-07-31 23:59:59,77,To Die For,Sam Smith ,"25,394,775",11,"팝,
알앤비/소울 ",2020.02.14
77,2020-07-31 23:59:59,78,00:00 (Zero O`Clock),방탄소년단 ,"24,427,713",14,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
78,2020-07-31 23:59:59,79,비,폴킴 ,"24,139,987",48,알앤비/소울 ,2016.06.21
79,2020-07-31 23:59:59,80,OHIO,크러쉬 (CRUSH) ,"24,081,538",new,알앤비/소울 ,2020.07.14
80,2020-07-31 23:59:59,81,포장마차,황인욱 ,"23,975,489",2,발라드 ,2019.06.20
81,2020-07-31 23:59:59,82,Black Swan,방탄소년단 ,"23,754,293",15,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
82,2020-07-31 23:59:59,83,사랑이란 멜로는 없어,전상근 ,"23,634,778",3,발라드 ,2019.09.08
83,2020-07-31 23:59:59,84,어느 60대 노부부이야기,임영웅 ,"23,622,306",11,성인가요 ,2020.02.21
84,2020-07-31 23:59:59,85,12:45 (Stripped),Etham ,"23,387,578",3,팝 ,2018.10.26
85,2020-07-31 23:59:59,86,조금 취했어 (Prod. 2soo),임재현 ,"23,350,257",5,"인디,
발라드 ",2019.09.24
86,2020-07-31 23:59:59,87,오늘따라 비가 와서 그런가 봐,솔지 ,"22,926,081",new,발라드 ,2020.07.09
87,2020-07-31 23:59:59,88,10억뷰 (Feat. MOON),세훈&찬열 ,"22,605,124",new,랩/힙합 ,2020.07.13
88,2020-07-31 23:59:59,89,바램,임영웅 ,"22,198,983",5,성인가요 ,2020.01.17
89,2020-07-31 23:59:59,90,별이 온다,신용재 ,"21,943,884",new,발라드 ,2020.07.01
90,2020-07-31 23:59:59,91,친구,방탄소년단 ,"21,763,307",20,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
91,2020-07-31 23:59:59,92,밤편지,아이유 (IU) ,"21,384,951",2,발라드 ,2017.03.24
92,2020-07-31 23:59:59,93,Senorita,"Shawn Mendes, Camila Cabello ","21,186,260",8,팝 ,2019.06.21
93,2020-07-31 23:59:59,94,우리 만남이,폴킴 ,"21,028,280",33,알앤비/소울 ,2020.04.22
94,2020-07-31 23:59:59,95,Apple,여자친구 (GFRIEND) ,"20,371,635",new,댄스/팝 ,2020.07.13
95,2020-07-31 23:59:59,96,Juice,Lizzo ,"20,314,092",8,"팝,
알앤비/소울 ",2019.05.10
96,2020-07-31 23:59:59,97,comethru,Jeremy Zucker ,"20,070,034",7,팝 ,2018.09.28
97,2020-07-31 23:59:59,98,Square (2017),백예린 ,"19,638,617",24,"댄스/팝,
알앤비/소울 ",2019.12.10
98,2020-07-31 23:59:59,99,너를 그린 우주 (Insomnia2020) (Feat. 이라온),마크툽 (Maktub) ,"19,514,129",23,"인디,
알앤비/소울 ",2020.04.26
99,2020-07-31 23:59:59,100,거짓말이라도 해서 널 보고싶어,백지영 ,"19,313,317",new,발라드 ,2020.07.14
100,2020-07-31 23:59:59,101,사랑에 연습이 있었다면 (Prod. 2soo),임재현 ,"19,251,199",14,발라드 ,2018.09.25
101,2020-07-31 23:59:59,102,언제라도 어디에서라도,정승환 ,"19,215,223",1,발라드 ,2020.06.17
102,2020-07-31 23:59:59,103,Filter,방탄소년단 ,"19,175,675",14,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
103,2020-07-31 23:59:59,104,Birthday,Anne-Marie ,"19,126,945",18,팝 ,2020.02.07
104,2020-07-31 23:59:59,105,아주 NICE,세븐틴 ,"18,999,850",HOT,댄스/팝 ,2016.07.04
105,2020-07-31 23:59:59,106,Moon,방탄소년단 ,"18,876,009",11,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
106,2020-07-31 23:59:59,107,사계 (Four Seasons),태연 (TAEYEON) ,"18,863,912",7,"댄스/팝,
발라드 ",2019.03.24
107,2020-07-31 23:59:59,108,취기를 빌려 (취향저격 그녀 X 산들),산들 ,"18,554,478",new,발라드 ,2020.07.20
108,2020-07-31 23:59:59,109,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz) ,"18,462,570",18,발라드 ,2019.05.27
109,2020-07-31 23:59:59,110,주저하는 연인들을 위해,잔나비 ,"17,239,472",14,"인디,
락/메탈 ",2019.03.13
110,2020-07-31 23:59:59,111,다시 만날까 봐,V.O.S ,"16,987,778",5,발라드 ,2019.09.01
111,2020-07-31 23:59:59,112,나보다 더 사랑해요,김호중 ,"16,762,968",53,성인가요 ,2020.04.28
112,2020-07-31 23:59:59,113,Lonely Night,권진아 ,"16,241,027",60,"발라드,
OST ",2020.03.13
113,2020-07-31 23:59:59,114,Believer,Imagine Dragons ,"16,036,684",5,락 ,2017.06.23
114,2020-07-31 23:59:59,115,Say So,Doja Cat ,"15,883,070",6,알앤비/소울 ,2019.11.07
115,2020-07-31 23:59:59,116,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize) ,"15,850,754",65,랩/힙합 ,2017.06.26
116,2020-07-31 23:59:59,117,Shape of You,Ed Sheeran ,"15,763,316",4,"락,
팝 ",2017.03.03
117,2020-07-31 23:59:59,118,We are Bulletproof : the Eternal,방탄소년단 ,"15,635,283",13,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
118,2020-07-31 23:59:59,119,품,볼빨간사춘기 ,"15,467,739",59,"인디,
포크/어쿠스틱 ",2020.05.13
119,2020-07-31 23:59:59,120,숨 (Breath),샘김 ,"15,425,145",new,"발라드,
OST ",2020.06.28
120,2020-07-31 23:59:59,121,My My,세븐틴 ,"15,271,717",HOT,댄스/팝 ,2020.06.22
121,2020-07-31 23:59:59,122,시차,방탄소년단 ,"15,256,244",18,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
122,2020-07-31 23:59:59,123,You`re Cold (더 많이 사랑한 쪽이 아프대),헤이즈 (Heize) ,"14,906,995",HOT,"OST,
알앤비/소울 ",2020.06.21
123,2020-07-31 23:59:59,124,니 소식,송하예 ,"14,703,410",4,발라드 ,2019.05.11
124,2020-07-31 23:59:59,125,너에게 못했던 내 마지막 말은,다비치 ,"14,555,554",1,발라드 ,2019.05.17
125,2020-07-31 23:59:59,126,"다시 난, 여기",백예린 ,"14,385,816",29,"발라드,
OST ",2020.01.12
126,2020-07-31 23:59:59,127,Stay Tonight,청하 ,"14,346,254",57,댄스/팝 ,2020.04.27
127,2020-07-31 23:59:59,128,Youth,Troye Sivan ,"14,266,297",-,팝 ,2016.01.23
128,2020-07-31 23:59:59,129,그대라는 시,태연 (TAEYEON) ,"14,209,532",3,"발라드,
OST ",2019.07.21
129,2020-07-31 23:59:59,130,LALALILALA,에이프릴(APRIL) ,"14,189,320",32,댄스/팝 ,2020.04.22
130,2020-07-31 23:59:59,131,Inner Child,방탄소년단 ,"14,153,798",23,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
131,2020-07-31 23:59:59,132,깡,비 (Rain) ,"13,923,921",81,"댄스/팝,
발라드,
알앤비/소울 ",2017.12.01
132,2020-07-31 23:59:59,133,Way Back Home,숀 (SHAUN) ,"13,827,177",16,"인디,
일렉트로닉 ",2018.06.27
133,2020-07-31 23:59:59,134,What You Waiting For,전소미 ,"13,638,106",new,"댄스/팝,
알앤비/소울 ",2020.07.22
134,2020-07-31 23:59:59,135,ROXANNE,Arizona Zervas ,"13,627,156",13,랩/힙합 ,2019.10.10
135,2020-07-31 23:59:59,136,Attention,Charlie Puth ,"13,557,650",33,"팝,
알앤비/소울 ",2018.05.11
136,2020-07-31 23:59:59,137,나의 오랜 연인에게,다비치 ,"13,512,288",14,발라드 ,2019.12.03
137,2020-07-31 23:59:59,138,밤이 깊었네 (Drama Ver.),미도와 파라솔 ,"13,500,195",80,"댄스/팝,
OST ",2020.05.15
138,2020-07-31 23:59:59,139,술이 문제야,"장혜진, 윤민수 ","13,469,846",3,발라드 ,2019.06.18
139,2020-07-31 23:59:59,140,Speechless (Full),Naomi Scott ,"13,441,478",8,"팝,
OST ",2019.05.22
140,2020-07-31 23:59:59,141,그때가 좋았어,케이시 (Kassy) ,"13,376,728",11,발라드 ,2018.12.31
141,2020-07-31 23:59:59,142,보라빛 엽서,임영웅 ,"13,297,628",9,성인가요 ,2020.03.06
142,2020-07-31 23:59:59,143,기억해줘요 내 모든 날과 그때를,거미 ,"13,281,104",6,"발라드,
OST ",2019.08.04
143,2020-07-31 23:59:59,144,불 좀 꺼줄래,"오반 (OVAN), 주식 ","13,186,049",new,"인디,
랩/힙합 ",2020.07.15
144,2020-07-31 23:59:59,145,오늘 술 한잔해요,지아 (Zia) ,"13,131,849",new,발라드 ,2020.07.03
145,2020-07-31 23:59:59,146,여행,볼빨간사춘기 ,"13,089,530",6,"인디,
댄스/팝 ",2018.05.24
146,2020-07-31 23:59:59,147,Watermelon Sugar,Harry Styles ,"13,020,582",37,팝 ,2019.12.13
147,2020-07-31 23:59:59,148,Sugar,Maroon 5 ,"12,993,863",3,"락,
팝 ",2014.09.01
148,2020-07-31 23:59:59,149,막걸리 한잔,영탁 ,"12,892,877",35,성인가요 ,2020.01.30
149,2020-07-31 23:59:59,150,넘쳐흘러,엠씨더맥스 (M.C The Max) ,"12,815,331",6,발라드 ,2019.01.02
150,2020-07-31 23:59:59,151,Rain On Me,"Lady Gaga, Ariana Grande ","12,790,272",30,팝 ,2020.05.22
151,2020-07-31 23:59:59,152,Bad,Christopher ,"12,756,528",3,알앤비/소울 ,2019.11.08
152,2020-07-31 23:59:59,153,오래된 노래,스탠딩 에그(Standing Egg) ,"12,747,670",HOT,발라드 ,2012.09.04
153,2020-07-31 23:59:59,154,빌었어,창모 (CHANGMO) ,"12,656,825",19,랩/힙합 ,2019.11.29
154,2020-07-31 23:59:59,155,Blinding Lights,The Weeknd ,"12,562,052",12,팝 ,2019.11.29
155,2020-07-31 23:59:59,156,One Call Away,Charlie Puth ,"12,442,769",16,팝 ,2016.11.11
156,2020-07-31 23:59:59,157,Circles,Post Malone ,"12,432,350",9,랩/힙합 ,2019.09.06
157,2020-07-31 23:59:59,158,Forever Young,BLACKPINK ,"12,429,447",48,댄스/팝 ,2018.06.15
158,2020-07-31 23:59:59,159,노래방에서,장범준 ,"12,423,546",18,댄스/팝 ,2019.03.21
159,2020-07-31 23:59:59,160,할무니,김호중 ,"12,288,315",50,성인가요 ,2020.06.20
160,2020-07-31 23:59:59,161,"아마두 (Feat. 우원재, 김효은, 넉살, Huckleberry P)","염따 (YumDDa), 딥플로우, 팔로알토 (Paloalto), The Quiett, 사이먼 도미닉 (Simon Dominic) ","12,163,684",25,랩/힙합 ,2019.12.03
161,2020-07-31 23:59:59,162,Kill This Love,BLACKPINK ,"12,079,444",54,"댄스/팝,
랩/힙합 ",2019.04.05
162,2020-07-31 23:59:59,163,Louder than bombs,방탄소년단 ,"12,070,693",46,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
163,2020-07-31 23:59:59,164,BUNGEE (Fall in Love),오마이걸 (OH MY GIRL) ,"12,017,793",2,"댄스/팝,
발라드 ",2019.08.05
164,2020-07-31 23:59:59,165,Obsession,EXO ,"12,005,822",54,댄스/팝 ,2019.11.27
165,2020-07-31 23:59:59,166,있어줘요,장덕철 ,"11,966,102",5,발라드 ,2019.10.09
166,2020-07-31 23:59:59,167,너에게 가는 이 길 위에서 (너.이.길),백현 (BAEKHYUN) ,"11,872,261",64,"발라드,
OST ",2020.02.29
167,2020-07-31 23:59:59,168,욱 (UGH!),방탄소년단 ,"11,868,065",52,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
168,2020-07-31 23:59:59,169,Dance The Night Away,TWICE ,"11,713,288",16,댄스/팝 ,2018.07.09
169,2020-07-31 23:59:59,170,사계 (하루살이),엠씨더맥스 (M.C The Max) ,"11,679,816",4,발라드 ,2019.01.02
170,2020-07-31 23:59:59,171,시간의 바깥,아이유 (IU) ,"11,669,715",4,"댄스/팝,
발라드 ",2019.11.18
171,2020-07-31 23:59:59,172,워커홀릭,볼빨간사춘기 ,"11,504,660",12,"인디,
댄스/팝 ",2019.09.10
172,2020-07-31 23:59:59,173,BAND,"창모, Hash Swan, ASH ISLAND, 김효은 ","11,471,778",2,랩/힙합 ,2019.06.08
173,2020-07-31 23:59:59,174,뚜두뚜두 (DDU-DU DDU-DU),BLACKPINK ,"11,463,711",59,댄스/팝 ,2018.06.15
174,2020-07-31 23:59:59,175,너의 번호를 누르고 (Prod. 영화처럼),#안녕 ,"11,446,037",21,"인디,
발라드 ",2019.11.30
175,2020-07-31 23:59:59,176,미친 소리,이예준 ,"11,407,961",13,"인디,
발라드 ",2020.01.12
176,2020-07-31 23:59:59,177,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE) ,"11,378,091",2,발라드 ,2016.03.30
177,2020-07-31 23:59:59,178,Feel Special,TWICE ,"11,329,789",39,댄스/팝 ,2019.09.23
178,2020-07-31 23:59:59,179,새 사랑,송하예 ,"11,273,234",4,발라드 ,2019.10.12
179,2020-07-31 23:59:59,180,My Tale,박원 ,"11,221,328",new,"발라드,
OST ",2020.07.05
180,2020-07-31 23:59:59,181,다른 누구 말고 너야,김나영 ,"11,220,344",29,발라드 ,2020.06.21
181,2020-07-31 23:59:59,182,Never Not,Lauv ,"11,216,656",5,팝 ,2018.05.31
182,2020-07-31 23:59:59,183,마지막처럼,BLACKPINK ,"11,174,691",54,댄스/팝 ,2017.06.22
183,2020-07-31 23:59:59,184,On My Way,"Alan Walker, Sabrina Carpenter, Farruko ","11,144,552",6,2019.03.21,싱글
184,2020-07-31 23:59:59,185,삐삐,아이유 (IU) ,"11,144,419",1,"랩/힙합,
알앤비/소울 ",2018.10.10
185,2020-07-31 23:59:59,186,Interlude : Shadow,방탄소년단 ,"11,092,202",61,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
186,2020-07-31 23:59:59,187,Supalonely (Feat. Gus Dapperton),BENEE ,"11,047,248",10,팝 ,2019.11.15
187,2020-07-31 23:59:59,188,마음이 말하는 행복 (Happiness) (Feat.이라온),마크툽 (Maktub) ,"10,976,926",31,"인디,
알앤비/소울 ",2019.12.30
188,2020-07-31 23:59:59,189,자나깨나 (Feat. 조이 of Red Velvet),크러쉬 (CRUSH) ,"10,805,836",110,알앤비/소울 ,2020.05.20
189,2020-07-31 23:59:59,190,작사가,헤이즈 (Heize) ,"10,796,570",112,알앤비/소울 ,2020.06.10
190,2020-07-31 23:59:59,191,Closer (Feat. Halsey),The Chainsmokers ,"10,757,989",1,팝 ,2016.11.04
191,2020-07-31 23:59:59,192,달라달라,ITZY (있지) ,"10,714,896",16,댄스/팝 ,2019.02.12
192,2020-07-31 23:59:59,193,Be Kind,"Marshmello, Halsey ","10,693,455",49,팝 ,2020.05.01
193,2020-07-31 23:59:59,194,솔직하게 말해서 나,김나영 ,"10,677,116",1,발라드 ,2019.06.09
194,2020-07-31 23:59:59,195,Outro : Ego,방탄소년단 ,"10,584,519",65,"댄스/팝,
랩/힙합,
알앤비/소울 ",2020.02.21
195,2020-07-31 23:59:59,196,서툰 이별을 하려해 (Feat.전상근),윤토벤 (YounToven) ,"10,562,575",HOT,"인디,
발라드 ",2019.08.01
196,2020-07-31 23:59:59,197,Tango,Abir ,"10,556,849",15,알앤비/소울 ,2018.10.19
197,2020-07-31 23:59:59,198,FANCY,TWICE ,"10,515,583",30,댄스/팝 ,2019.04.22
198,2020-07-31 23:59:59,199,Into the Unknown,"Idina Menzel, AURORA ","10,506,703",11,"팝,
OST ",2019.11.15
199,2020-07-31 23:59:59,200,Know Me Too Well,"New Hope Club, Danna Paola ","10,439,358",27,팝 ,2019.10.04
