,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
0,2019-05-31 23:59:59,1,주저하는 연인들을 위해,잔나비 ,"181,816,529",2,"인디,
락/메탈 ",2019.03.13
1,2019-05-31 23:59:59,2,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단 ,"179,833,803",4,"랩/힙합,
알앤비/소울 ",2019.04.12
2,2019-05-31 23:59:59,3,사랑에 연습이 있었다면 (Prod. 2soo),임재현 ,"154,372,885",39,발라드 ,2018.09.25
3,2019-05-31 23:59:59,4,FANCY,TWICE ,"140,583,864",43,댄스/팝 ,2019.04.22
4,2019-05-31 23:59:59,5,Goodbye,박효신 ,"137,572,435",new,발라드 ,2019.05.06
5,2019-05-31 23:59:59,6,2002,Anne-Marie ,"135,155,019",17,"알앤비/소울,
일렉트로닉 ",2018.04.27
6,2019-05-31 23:59:59,7,"나만, 봄",볼빨간사춘기 ,"128,535,099",6,"인디,
포크/어쿠스틱 ",2019.04.02
7,2019-05-31 23:59:59,8,사계 (Four Seasons),태연 (TAEYEON) ,"124,457,091",6,"댄스/팝,
발라드 ",2019.03.24
8,2019-05-31 23:59:59,9,노래방에서,장범준 ,"120,206,826",2,댄스/팝 ,2019.03.21
9,2019-05-31 23:59:59,10,Kill This Love,BLACKPINK ,"111,702,781",6,"댄스/팝,
랩/힙합 ",2019.04.05
10,2019-05-31 23:59:59,11,bad guy,Billie Eilish ,"109,419,034",90,팝 ,2019.03.29
11,2019-05-31 23:59:59,12,그때가 좋았어,케이시 (Kassy) ,"100,902,167",1,발라드 ,2018.12.31
12,2019-05-31 23:59:59,13,옥탑방,엔플라잉 (N.Flying) ,"92,083,647",3,댄스/팝 ,2019.01.02
13,2019-05-31 23:59:59,14,달라달라,ITZY (있지) ,"88,098,447",2,댄스/팝 ,2019.02.12
14,2019-05-31 23:59:59,15,별 보러 갈래?,볼빨간사춘기 ,"87,643,786",10,"인디,
포크/어쿠스틱 ",2019.04.02
15,2019-05-31 23:59:59,16,너에게 못했던 내 마지막 말은,다비치 ,"86,190,046",new,발라드 ,2019.05.17
16,2019-05-31 23:59:59,17,당신과는 천천히,장범준 ,"85,717,768",9,댄스/팝 ,2019.03.21
17,2019-05-31 23:59:59,18,사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비 ,"84,292,606",48,"인디,
락/메탈 ",2014.08.28
18,2019-05-31 23:59:59,19,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비 ,"84,227,509",14,"인디,
댄스/팝,
락/메탈 ",2016.08.04
19,2019-05-31 23:59:59,20,AH YEAH (아예),위너(WINNER) ,"82,120,536",new,댄스/팝 ,2019.05.15
20,2019-05-31 23:59:59,21,사월이 지나면 우리 헤어져요 (Beautiful goodbye),첸 (CHEN) ,"81,663,228",12,발라드 ,2019.04.01
