,날짜,순위,곡명,가수,score,순위 변화,장르,발매일
0,2019-11-30 23:59:59,1,Love poem,아이유 (IU) ,"235,840,241",new,"댄스/팝,
발라드 ",2019.11.18
1,2019-11-30 23:59:59,2,늦은 밤 너의 집 앞 골목길에서,노을 ,"171,421,363",new,발라드 ,2019.11.07
2,2019-11-30 23:59:59,3,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤) ,"161,395,090",2,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
3,2019-11-30 23:59:59,4,"인기 (Feat. 송가인, 챈슬러)",MC몽 ,"141,075,362",37,랩/힙합 ,2019.10.25
4,2019-11-30 23:59:59,5,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준 ,"136,764,558",3,"인디,
OST ",2019.08.23
5,2019-11-30 23:59:59,6,불티 (Spark),태연 (TAEYEON) ,"132,178,241",71,"댄스/팝,
발라드,
알앤비/소울 ",2019.10.28
6,2019-11-30 23:59:59,7,새 사랑,송하예 ,"130,546,410",2,발라드 ,2019.10.12
7,2019-11-30 23:59:59,8,조금 취했어 (Prod. 2soo),임재현 ,"120,439,547",5,"인디,
발라드 ",2019.09.24
8,2019-11-30 23:59:59,9,Blueming,아이유 (IU) ,"119,170,683",new,"댄스/팝,
발라드 ",2019.11.18
9,2019-11-30 23:59:59,10,사랑이란 멜로는 없어,전상근 ,"111,635,947",3,발라드 ,2019.09.08
10,2019-11-30 23:59:59,11,있어줘요,장덕철 ,"103,112,736",1,발라드 ,2019.10.09
11,2019-11-30 23:59:59,12,이 번호로 전화해줘,바이브 (Vibe) ,"101,153,094",new,발라드 ,2019.11.13
12,2019-11-30 23:59:59,13,안녕,폴킴 ,"100,243,074",8,"발라드,
OST ",2019.08.12
13,2019-11-30 23:59:59,14,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub) ,"97,495,363",8,"인디,
발라드,
알앤비/소울 ",2019.06.09
14,2019-11-30 23:59:59,15,HIP,마마무 (Mamamoo) ,"94,767,692",new,댄스/팝 ,2019.11.14
15,2019-11-30 23:59:59,16,시든 꽃에 물을 주듯,HYNN(박혜원) ,"91,391,251",8,발라드 ,2019.03.31
16,2019-11-30 23:59:59,17,니 소식,송하예 ,"87,615,675",6,발라드 ,2019.05.11
17,2019-11-30 23:59:59,18,샤넬 (Feat. 박봄),MC몽 ,"86,650,767",42,랩/힙합 ,2019.10.25
18,2019-11-30 23:59:59,19,워커홀릭,볼빨간사춘기 ,"83,852,266",15,"인디,
댄스/팝 ",2019.09.10
19,2019-11-30 23:59:59,20,포장마차,황인욱 ,"83,189,051",4,발라드 ,2019.06.20
20,2019-11-30 23:59:59,21,2002,Anne-Marie ,"76,979,695",4,"알앤비/소울,
일렉트로닉 ",2018.04.27
21,2019-11-30 23:59:59,22,LION,(여자)아이들 ,"70,886,532",new,댄스/팝 ,2019.10.25
22,2019-11-30 23:59:59,23,기억해줘요 내 모든 날과 그때를,거미 ,"70,859,750",8,"발라드,
OST ",2019.08.04
23,2019-11-30 23:59:59,24,허전해,폴킴 ,"70,220,775",12,알앤비/소울 ,2019.10.07
24,2019-11-30 23:59:59,25,사랑에 연습이 있었다면 (Prod. 2soo),임재현 ,"70,148,470",3,발라드 ,2018.09.25
25,2019-11-30 23:59:59,26,가을밤 떠난 너,케이시 (Kassy) ,"69,889,557",13,발라드 ,2019.09.05
26,2019-11-30 23:59:59,27,이별주,황인욱 ,"67,051,704",new,발라드 ,2019.11.01
27,2019-11-30 23:59:59,28,시간의 바깥,아이유 (IU) ,"67,035,839",new,"댄스/팝,
발라드 ",2019.11.18
28,2019-11-30 23:59:59,29,Senorita,"Shawn Mendes, Camila Cabello ","66,472,378",5,팝 ,2019.06.21
29,2019-11-30 23:59:59,30,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴 ,"65,875,268",3,"발라드,
OST ",2018.03.20
30,2019-11-30 23:59:59,31,사랑이 식었다고 말해도 돼,먼데이 키즈 (Monday Kiz) ,"64,949,362",5,발라드 ,2019.05.27
31,2019-11-30 23:59:59,32,술이 문제야,"장혜진, 윤민수 ","63,852,739",11,발라드 ,2019.06.18
32,2019-11-30 23:59:59,33,떨어지는 낙엽까지도,헤이즈 (Heize) ,"63,262,743",15,알앤비/소울 ,2019.10.13
33,2019-11-30 23:59:59,34,bad guy,Billie Eilish ,"61,377,511",6,팝 ,2019.03.29
34,2019-11-30 23:59:59,35,Feel Special,TWICE ,"60,730,194",21,댄스/팝 ,2019.09.23
35,2019-11-30 23:59:59,36,그대라는 시,태연 (TAEYEON) ,"60,574,610",16,"발라드,
OST ",2019.07.21
36,2019-11-30 23:59:59,37,5월의 밤,자이언티(Zion.T) ,"60,186,706",new,발라드 ,2019.11.06
37,2019-11-30 23:59:59,38,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),방탄소년단 ,"60,002,581",8,"랩/힙합,
알앤비/소울 ",2019.04.12
38,2019-11-30 23:59:59,39,헤어지자 (Prod. 정키),휘인 (Whee In) ,"56,302,924",16,발라드 ,2019.09.04
39,2019-11-30 23:59:59,40,unlucky,아이유 (IU) ,"55,848,551",new,"댄스/팝,
발라드 ",2019.11.18
40,2019-11-30 23:59:59,41,너를 만나,폴킴 ,"55,726,413",7,발라드 ,2018.10.29
41,2019-11-30 23:59:59,42,다시 만날까 봐,V.O.S ,"55,060,762",1,발라드 ,2019.09.01
42,2019-11-30 23:59:59,43,사계 (Four Seasons),태연 (TAEYEON) ,"54,427,121",7,"댄스/팝,
발라드 ",2019.03.24
43,2019-11-30 23:59:59,44,내 생애 가장 행복한 시간 Part.2 (Feat. 양다일),MC몽 ,"53,211,845",58,랩/힙합 ,2019.10.25
44,2019-11-30 23:59:59,45,이별은 늘 그렇게 (Duet. 정은지),허각 ,"53,126,380",new,발라드 ,2019.10.31
45,2019-11-30 23:59:59,46,BAND,"창모, Hash Swan, ASH ISLAND, 김효은 ","51,988,010",8,랩/힙합 ,2019.06.08
46,2019-11-30 23:59:59,47,Paris In The Rain,Lauv ,"49,611,169",1,팝 ,2018.05.31
47,2019-11-30 23:59:59,48,헤어져줘서 고마워,벤 (Ben) ,"49,562,943",17,발라드 ,2019.07.03
48,2019-11-30 23:59:59,49,우리 어떻게 할까요,첸 (CHEN) ,"47,917,482",30,발라드 ,2019.10.01
49,2019-11-30 23:59:59,50,영화 속에 나오는 주인공처럼,펀치 (Punch) ,"47,318,119",new,"발라드,
OST ",2019.10.31
50,2019-11-30 23:59:59,51,그 사람,아이유 (IU) ,"46,648,068",new,"댄스/팝,
발라드 ",2019.11.18
51,2019-11-30 23:59:59,52,나의 어깨에 기대어요,10cm ,"46,570,645",20,"발라드,
OST ",2019.07.20
52,2019-11-30 23:59:59,53,Speechless (Full),Naomi Scott ,"46,513,373",13,"팝,
OST ",2019.05.22
53,2019-11-30 23:59:59,54,그때가 좋았어,케이시 (Kassy) ,"46,095,189",9,발라드 ,2018.12.31
54,2019-11-30 23:59:59,55,Into the Unknown,"Idina Menzel, AURORA ","45,872,119",new,"팝,
OST ",2019.11.15
55,2019-11-30 23:59:59,56,벗,닐로 (Nilo) ,"45,832,065",12,발라드 ,2019.08.26
56,2019-11-30 23:59:59,57,솔직하게 말해서 나,김나영 ,"45,032,900",15,발라드 ,2019.06.09
57,2019-11-30 23:59:59,58,"천둥벌거숭이 (Feat. Jvcki Wai, 염따)",지코 (ZICO) ,"44,680,634",29,랩/힙합 ,2019.09.30
58,2019-11-30 23:59:59,59,너에게 못했던 내 마지막 말은,다비치 ,"43,718,814",11,발라드 ,2019.05.17
59,2019-11-30 23:59:59,60,노래방에서,장범준 ,"42,600,888",10,댄스/팝 ,2019.03.21
60,2019-11-30 23:59:59,61,자장가,아이유 (IU) ,"42,577,281",new,"댄스/팝,
발라드 ",2019.11.18
61,2019-11-30 23:59:59,62,가끔 이러다,펀치 (Punch) ,"42,565,267",37,알앤비/소울 ,2019.09.18
62,2019-11-30 23:59:59,63,꿈속에 너 (Feat. 전상근),에이치코드 (H:CODE) ,"40,737,124",15,발라드 ,2016.03.30
63,2019-11-30 23:59:59,64,차가워진 이 바람엔 우리가 써있어(Bad Love),HYNN(박혜원) ,"40,618,823",new,발라드 ,2019.11.12
64,2019-11-30 23:59:59,65,주저하는 연인들을 위해,잔나비 ,"39,731,861",13,"인디,
락/메탈 ",2019.03.13
65,2019-11-30 23:59:59,66,Done For Me,펀치 (Punch) ,"39,681,459",31,"발라드,
OST ",2019.08.18
66,2019-11-30 23:59:59,67,내 목소리 들리니,벤 (Ben) ,"39,228,225",28,"발라드,
OST ",2019.08.11
67,2019-11-30 23:59:59,68,이별행동,이우 ,"39,084,710",3,발라드 ,2019.10.06
68,2019-11-30 23:59:59,69,FLOWER SHOWER,현아 (HyunA) ,"38,105,816",new,댄스/팝 ,2019.11.05
69,2019-11-30 23:59:59,70,Gravity,태연 (TAEYEON) ,"37,584,800",HOT,"댄스/팝,
발라드,
알앤비/소울 ",2019.10.28
70,2019-11-30 23:59:59,71,내 안부,이우 ,"36,941,059",15,발라드 ,2019.07.16
71,2019-11-30 23:59:59,72,ICY,ITZY (있지) ,"36,140,032",21,댄스/팝 ,2019.07.29
72,2019-11-30 23:59:59,73,내 맘을 볼 수 있나요,헤이즈 (Heize) ,"35,945,396",26,"발라드,
OST ",2019.07.28
73,2019-11-30 23:59:59,74,사람,지코 (ZICO) ,"35,561,883",37,랩/힙합 ,2019.09.30
74,2019-11-30 23:59:59,75,Believer,Imagine Dragons ,"35,441,450",7,락 ,2017.06.23
75,2019-11-30 23:59:59,76,FANCY,TWICE ,"35,199,560",19,댄스/팝 ,2019.04.22
76,2019-11-30 23:59:59,77,비,폴킴 ,"34,685,825",13,알앤비/소울 ,2016.06.21
77,2019-11-30 23:59:59,78,축제,멜로망스(Melomance) ,"34,632,334",new,"인디,
발라드 ",2019.11.06
78,2019-11-30 23:59:59,79,사월이 지나면 우리 헤어져요 (Beautiful goodbye),첸 (CHEN) ,"34,536,944",20,발라드 ,2019.04.01
79,2019-11-30 23:59:59,80,인사,멜로망스(Melomance) ,"34,025,384",27,"인디,
포크/어쿠스틱,
발라드 ",2019.07.09
80,2019-11-30 23:59:59,81,봄날,방탄소년단 ,"32,711,957",1,"댄스/팝,
랩/힙합 ",2017.02.13
81,2019-11-30 23:59:59,82,Snapping,청하 ,"31,403,494",27,댄스/팝 ,2019.06.24
82,2019-11-30 23:59:59,83,날라리 (LALALAY),선미 ,"31,029,514",34,댄스/팝 ,2019.08.27
83,2019-11-30 23:59:59,84,사계 (하루살이),엠씨더맥스 (M.C The Max) ,"30,235,823",8,발라드 ,2019.01.02
84,2019-11-30 23:59:59,85,우린 결국 다시 만날 운명이었지 (Destiny),마마무 (Mamamoo) ,"29,500,500",HOT,댄스/팝 ,2019.10.25
85,2019-11-30 23:59:59,86,호랑이소굴 (Feat. Jvcki Wai),기리보이(Giriboy) ,"28,484,944",9,랩/힙합 ,2019.10.13
86,2019-11-30 23:59:59,87,IDOL,방탄소년단 ,"28,271,858",-,랩/힙합 ,2018.08.24
87,2019-11-30 23:59:59,88,운명이 내게 말해요,헤이즈 (Heize) ,"28,079,808",new,"OST,
알앤비/소울 ",2019.11.13
88,2019-11-30 23:59:59,89,밤편지,아이유 (IU) ,"27,713,392",3,발라드 ,2017.03.24
89,2019-11-30 23:59:59,90,남겨짐에 대해 (Feat. 다운),지코 (ZICO) ,"27,595,283",new,랩/힙합 ,2019.11.08
90,2019-11-30 23:59:59,91,가라사대,비와이(BewhY) ,"27,132,019",25,랩/힙합 ,2019.07.25
91,2019-11-30 23:59:59,92,Show Yourself,"Idina Menzel, Evan Rachel Wood ","27,029,542",new,"팝,
OST ",2019.11.15
92,2019-11-30 23:59:59,93,달,AKMU (악뮤) ,"26,252,885",60,"포크/어쿠스틱,
발라드,
락/메탈 ",2019.09.25
93,2019-11-30 23:59:59,94,나빠(NAPPA),크러쉬 (CRUSH) ,"26,060,116",40,알앤비/소울 ,2019.08.28
94,2019-11-30 23:59:59,95,을 (Feat. BIG Naughty (서동현)),기리보이(Giriboy) ,"25,689,496",new,랩/힙합 ,2019.11.09
95,2019-11-30 23:59:59,96,Here I Am,태연 (TAEYEON) ,"25,581,320",HOT,"댄스/팝,
발라드,
알앤비/소울 ",2019.10.28
96,2019-11-30 23:59:59,97,괜찮아도 괜찮아 (That`s okay),디오 (D.O.) ,"25,407,205",14,알앤비/소울 ,2019.07.01
97,2019-11-30 23:59:59,98,널 안지 않을 수 있어야지,첸 (CHEN) ,"25,116,972",24,발라드 ,2019.10.01
